text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Joko Widodo semakin terbuka mendukung pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah Ahmad Luthfi dan Taj Yasin. Indikasi terbaru adalah momen pertemuan antara Presiden ketujuh RI tersebut dan pasangan Luthfi-Yasin pada hari Minggu (29/10). https://t.co/xDEGiedDjd https://t.co/JRptnECv3i;positif;joko widodo semakin terbuka mendukung pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin indikasi terbaru adalah momen pertemuan antara presiden ketujuh ri tersebut dan pasangan luthfiyasin pada hari minggu ;3;joko widodo semakin terbuka mendukung pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin indikasi terbaru adalah momen pertemuan antara presiden ketujuh ri tersebut dan pasangan luthfiyasin pada hari minggu ;joko widodo semakin terbuka mendukung pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin indikasi terbaru adalah momen pertemuan antara presiden ketujuh ri tersebut dan pasangan luthfiyasin pada hari minggu;0
Laporan ke Bawaslu Kades Diduga Terima Rp1 Juta untuk Pemenangan Ahmad Lutfi-Taj Yasin https://t.co/Wt13SBU0Fg;negatif;laporan ke bawaslu kades diduga terima rp juta untuk pemenangan ahmad lutfitaj yasin;1;laporan ke bawaslu kades diduga terima rp juta untuk pemenangan ahmad lutfitaj yasin;laporan ke bawaslu kades diduga terima rp juta untuk pemenangan ahmad lutfitaj yasin;0
Ya ttp Taj Yasin no 2;negatif;ya ttp taj yasin no ;1;ya ttp taj yasin no ;iya tetap taj yasin nomor;3
Mantan Presiden Joko Widodo (Jokowi) dipersiapkan menjadi juru kampanye bagi paslon cagub Ahmad Luthfi dan cawagub Taj Yasin Maimoen di Pilgub Jateng 2024. https://t.co/bWS5mkMAU7;negatif;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng ;2;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng ;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng;0
tapi firasatku jateng yang menang pak luthfi sama taj yasin ;positif;tapi firasatku jateng yang menang pak luthfi sama taj yasin;0;tapi firasatku jateng yang menang pak luthfi sama taj yasin;tapi firasatku jateng yang menang pak luthfi sama taj yasin;0
kalo wilayah selain semarang nama taj yasin lebih besar bahkan dari nama luthfi sendiri;positif;kalo wilayah selain semarang nama taj yasin lebih besar bahkan dari nama luthfi sendiri;0;kalo wilayah selain semarang nama taj yasin lebih besar bahkan dari nama luthfi sendiri;kalau wilayah selain semarang nama taj yasin lebih besar bahkan dari nama luthfi sendiri;1
Beredar Video Paguyuban Kepala Desa Pemalang Dukung Ahmad Luthfi-Taj Yasin di Pilgub Jateng https://t.co/mvrXW1OKYx;positif;beredar video paguyuban kepala desa pemalang dukung ahmad luthfitaj yasin di pilgub jateng;1;beredar video paguyuban kepala desa pemalang dukung ahmad luthfitaj yasin di pilgub jateng;beredar video paguyuban kepala desa pemalang dukung ahmad luthfitaj yasin di pilgub jateng;0
 Laporan ke Bawaslu Kades Diduga Terima Rp1 Juta untuk Pemenangan Ahmad Lutfi-Taj Yasin https://t.co/Wt13SBUyuO;negatif;laporan ke bawaslu kades diduga terima rp juta untuk pemenangan ahmad lutfitaj yasin;1;laporan ke bawaslu kades diduga terima rp juta untuk pemenangan ahmad lutfitaj yasin;laporan ke bawaslu kades diduga terima rp juta untuk pemenangan ahmad lutfitaj yasin;0
KIM Plus Targetkan Ahmad Luthfi-Taj Yasin Menang di atas 60 Persen https://t.co/ZSETe1jmhv #TempoNasional;positif;kim plus targetkan ahmad luthfitaj yasin menang di atas  persen;3;kim plus targetkan ahmad luthfitaj yasin menang di atas  persen;kim plus targetkan ahmad luthfitaj yasin menang di atas persen;0
Kopdar Peci Ireng Kabupaten Sukoharjo Deklarasikan Dukungan untuk Pasangan Calon Gubernur Jateng Ahmad Lutfi dan Taj Yasin Maimoen https://t.co/E6Biwx6f5C;positif;kopdar peci ireng kabupaten sukoharjo deklarasikan dukungan untuk pasangan calon gubernur jateng ahmad lutfi dan taj yasin maimoen;1;kopdar peci ireng kabupaten sukoharjo deklarasikan dukungan untuk pasangan calon gubernur jateng ahmad lutfi dan taj yasin maimoen;kopi darat peci ireng kabupaten sukoharjo deklarasikan dukungan untuk pasangan calon gubernur jateng ahmad lutfi dan taj yasin maimoen;1
Jokowi Semakin Terbuka Mendukung Pasangan Calon Gubernur dan Wakil Gubernur Jawa Tengah Ahmad Luthfi-Taj Yasin https://t.co/EDUm1oXeeD;positif;jokowi semakin terbuka mendukung pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfitaj yasin;1;jokowi semakin terbuka mendukung pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfitaj yasin;jokowi semakin terbuka mendukung pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfitaj yasin;0
 Yang ketar ketir yang kemeja putih partainya tidak lolos senayan anak bungsunya gagal nyagub. Luthfi - Taj yasin pasti kalah!;negatif;yang ketar ketir yang kemeja putih partainya tidak lolos senayan anak bungsunya gagal nyagub luthfi taj yasin pasti kalah;1;yang ketar ketir yang kemeja putih partainya tidak lolos senayan anak bungsunya gagal nyagub luthfi taj yasin pasti kalah;yang ketar ketir yang kemeja putih partainya tidak lolos senayan anak bungsunya gagal nyagub luthfi taj yasin pasti kalah;0
Pengalaman Urus Jateng Jadi Modal Taj Yasin Hadapi Debat Pilkada https://t.co/nEzuaEV34d;positif;pengalaman urus jateng jadi modal taj yasin hadapi debat pilkada;1;pengalaman urus jateng jadi modal taj yasin hadapi debat pilkada;pengalaman urus jateng jadi modal taj yasin hadapi debat pemilihan kepala daerah;1
Dulu saya pilih taj yasin bahkan kmren pilihan dpd masih pilih beliau tp sekarang gak akan milih selain orang nya gak konsisten dan gak amanah...cagub nya juga big no..;negatif;dulu saya pilih taj yasin bahkan kmren pilihan dpd masih pilih beliau tp sekarang gak akan milih selain orang nya gak konsisten dan gak amanahcagub nya juga big no;0;dulu saya pilih taj yasin bahkan kmren pilihan dpd masih pilih beliau tp sekarang gak akan milih selain orang nya gak konsisten dan gak amanahcagub nya juga big no;dulu saya pilih taj yasin bahkan kemarin pilihan dpd masih pilih beliau tapi sekarang enggak akan memilih selain orang nya enggak konsisten dan enggak amanahcagub nya juga big nomor;7
Bergerak bersama PESAT (Pengusaha Sahabat Luthfi- Taj Yasin) BERANI (Barusan Entrepreneur Relawan Pak Arief Rohman - Bu Rini) di POSKO Pemenangan di Desa Tutup Kecamatan Tunjungan Blora. ;negatif;bergerak bersama pesat pengusaha sahabat luthfi taj yasin berani barusan entrepreneur relawan pak arief rohman bu rini di posko pemenangan di desa tutup kecamatan tunjungan blora;1;bergerak bersama pesat pengusaha sahabat luthfi taj yasin berani barusan entrepreneur relawan pak arief rohman bu rini di posko pemenangan di desa tutup kecamatan tunjungan blora;bergerak bersama pesat pengusaha sahabat luthfi taj yasin berani barusan entrepreneur relawan pak arief rohman bu rini di posko pemenangan di desa tutup kecamatan tunjungan blora;0
Didukung mayoritas partai tapi masih minta bantuan pk mulyono. . . . Koalisi Luthfi-Taj Yasin Minta Jokowi Jadi Juru Kampanye di Jateng https://t.co/AJYhw3crwr;negatif;didukung mayoritas partai tapi masih minta bantuan pk mulyono koalisi luthfitaj yasin minta jokowi jadi juru kampanye di jateng;4;didukung mayoritas partai tapi masih minta bantuan pk mulyono koalisi luthfitaj yasin minta jokowi jadi juru kampanye di jateng;didukung mayoritas partai tapi masih meminta bantuan pakai mulyono koalisi luthfitaj yasin meminta jokowi jadi juru kampanye di jateng;3
taj yasin kunci kemenangan jateng;positif;taj yasin kunci kemenangan jateng;0;taj yasin kunci kemenangan jateng;taj yasin kunci kemenangan jateng;0
DPW Partai Nasdem Jateng Rapat Barisan Menangkan Ahmad Luthfi - Taj Yasin - Radar Solo https://t.co/g0kwQMYJLn;positif;dpw partai nasdem jateng rapat barisan menangkan ahmad luthfi taj yasin radar solo;3;dpw partai nasdem jateng rapat barisan menangkan ahmad luthfi taj yasin radar solo;dpw partai nasdem jateng rapat barisan menangkan ahmad luthfi taj yasin radar solo;0
@yussssaaa @jawafess Pancen Luthfi juga elek e ora umum baliho neng ndi2 ketoro ambisiusE masalah marina juga iku redcard bnget tapi gubernurE soko banteng jaman iku masalah korupsi wes mesti ono deal2an karo seng korupsi kui taj yasin jg wagu mundur kadi wagub.. tp iki nyalon dedi wagub maneh;negatif;pancen luthfi juga elek e ora umum baliho neng ndi ketoro ambisiuse masalah marina juga iku redcard bnget tapi gubernure soko banteng jaman iku masalah korupsi wes mesti ono dealan karo seng korupsi kui taj yasin jg wagu mundur kadi wagub tp iki nyalon dedi wagub maneh;2;pancen luthfi juga elek e ora umum baliho neng ndi ketoro ambisiuse masalah marina juga iku redcard bnget tapi gubernure soko banteng jaman iku masalah korupsi wes mesti ono dealan karo seng korupsi kui taj yasin jg wagu mundur kadi wagub tp iki nyalon dedi wagub maneh;pancen luthfi juga elek e ora umum baliho neng ndi ketoro ambisiuse masalah marina juga iku redcard banget tapi gubernure soko banteng jaman iku masalah korupsi wes mesti sono dealan karo seng korupsi kui taj yasin juga wagu mundur kadi wakil gubernur tapi iki nyalon dedi wakil gubernur kamu;7
PPP Ungkap Peluang Jokowi jadi Juru Kampanye Ahmad Luthfi-Taj Yasin https://t.co/TZI2zBIhWw #TempoNasional;negatif;ppp ungkap peluang jokowi jadi juru kampanye ahmad luthfitaj yasin;2;ppp ungkap peluang jokowi jadi juru kampanye ahmad luthfitaj yasin;ppp ungkap peluang jokowi jadi juru kampanye ahmad luthfitaj yasin;0
Ratusan Guru di Boyolali Ikuti Dialog Pendidikan Berkemajuan Bersama Ahmad Luthfi dan Taj Yasin https://t.co/vdZ77vZfJF;positif;ratusan guru di boyolali ikuti dialog pendidikan berkemajuan bersama ahmad luthfi dan taj yasin;1;ratusan guru di boyolali ikuti dialog pendidikan berkemajuan bersama ahmad luthfi dan taj yasin;ratusan guru di boyolali ikuti dialog pendidikan berkemajuan bersama ahmad luthfi dan taj yasin;0
Tim Hukum Ahmad Luthfi-Taj Yasin Laporkan Cabup Sukoharjo ke Bawaslu Jateng Ini Alasannya https://t.co/OEcJWu271C ;negatif;tim hukum ahmad luthfitaj yasin laporkan cabup sukoharjo ke bawaslu jateng ini alasannya;1;tim hukum ahmad luthfitaj yasin laporkan cabup sukoharjo ke bawaslu jateng ini alasannya;tim hukum ahmad luthfitaj yasin laporkan cabup sukoharjo ke bawaslu jateng ini alasannya;0
Mencuat Wacana Jokowi Jadi Juru Kampanye Ahmad Luthfi-Taj Yasin KPU: Tak Langgar Aturan https://t.co/u6LqRpSjp3;negatif;mencuat wacana jokowi jadi juru kampanye ahmad luthfitaj yasin kpu tak langgar aturan;1;mencuat wacana jokowi jadi juru kampanye ahmad luthfitaj yasin kpu tak langgar aturan;mencuat wacana jokowi jadi juru kampanye ahmad luthfitaj yasin kpu tidak langgar aturan;1
Bagi Golkar Jateng memenangkan Ahmad Luthfi-Taj Yasin adalah harga mati. Hal itu ditegaskan oleh Bendahara DPD Partai Golkar Jateng Mohammad Saleh Minggu (27/10/2024) sore. https://t.co/LtbFua1miG;positif;bagi golkar jateng memenangkan ahmad luthfitaj yasin adalah harga mati hal itu ditegaskan oleh bendahara dpd partai golkar jateng mohammad saleh minggu  sore;2;bagi golkar jateng memenangkan ahmad luthfitaj yasin adalah harga mati hal itu ditegaskan oleh bendahara dpd partai golkar jateng mohammad saleh minggu  sore;bagi golkar jateng memenangkan ahmad luthfitaj yasin adalah harga mati hal itu ditegaskan oleh bendahara dpd partai golkar jateng mohammad saleh minggu sore;0
Tak akan pernah lelah untuk kemenangan Ahmad Luthfi - Gus Taj Yasin https://t.co/xJmWurl293;positif;tak akan pernah lelah untuk kemenangan ahmad luthfi gus taj yasin;2;tak akan pernah lelah untuk kemenangan ahmad luthfi gus taj yasin;tidak akan pernah lelah untuk kemenangan ahmad luthfi gus taj yasin;1
bagaimana dinamika perebutan suara untuk gubernur Ahmad Luthfi dan Taj Yasin ( PKB PAN Golkar Gerindra PPP Nasdem ) ? Apakah dewan syuro ADJIB sudah menghitung kompensasi untuk pemenangan kubunya?;negatif;bagaimana dinamika perebutan suara untuk gubernur ahmad luthfi dan taj yasin pkb pan golkar gerindra ppp nasdem apakah dewan syuro adjib sudah menghitung kompensasi untuk pemenangan kubunya;3;bagaimana dinamika perebutan suara untuk gubernur ahmad luthfi dan taj yasin pkb pan golkar gerindra ppp nasdem apakah dewan syuro adjib sudah menghitung kompensasi untuk pemenangan kubunya;bagaimana dinamika perebutan suara untuk gubernur ahmad luthfi dan taj yasin pkb kapan golkar gerindra ppp nasdem apakah dewan syuro adjib sudah menghitung kompensasi untuk pemenangan kubunya;1
Kemaren ngeliat pembantu pas kecil lagi pawai Taj Yasin drngan pakaian bajunya ada ada Prabowo dan Jokowi tanda2nya ada paslon yang beneran gak didukung KIM+ wkkwkwkwwk;positif;kemaren ngeliat pembantu pas kecil lagi pawai taj yasin drngan pakaian bajunya ada ada prabowo dan jokowi tandanya ada paslon yang beneran gak didukung kim wkkwkwkwwk;0;kemaren ngeliat pembantu pas kecil lagi pawai taj yasin drngan pakaian bajunya ada ada prabowo dan jokowi tandanya ada paslon yang beneran gak didukung kim wkkwkwkwwk;kemarin melihat pembantu pas kecil lagi pawai taj yasin drngan pakaian bajunya ada ada prabowo dan jokowi tandanya ada paslon yang benaran enggak didukung kim wkkwkwkwwk;4
Jokowi Bakal Jadi Jurkam Luthfi-Taj Yasin Pengamat : 'Ini Masalah Etika Dia Bapak Bangsa Anaknya Masih Wapres' - https://t.co/vT5yalD6du https://t.co/9ADgnmCaOL;negatif;jokowi bakal jadi jurkam luthfitaj yasin pengamat ini masalah etika dia bapak bangsa anaknya masih wapres;4;jokowi bakal jadi jurkam luthfitaj yasin pengamat ini masalah etika dia bapak bangsa anaknya masih wapres;jokowi bakal jadi jurkam luthfitaj yasin pengamat ini masalah etika dia bapak bangsa anaknya masih wapres;0
Antara Taj Yasin atau Gus Yusuf msh cek kodam ;negatif;antara taj yasin atau gus yusuf msh cek kodam;0;antara taj yasin atau gus yusuf msh cek kodam;antara taj yasin atau gus yusuf masih cek kodam;1
Arahnya udah jelas ke Ahmad Luthfi apalagi begitu tau Ahmad Luthfi berpasangan dengan Taj Yasin. Itu orang PKS Jateng bahkan Pusat jingkrak-jingkrak kegirangan. Karna orang (pemilih sampe kader) PKS banyak pecinta Gus Yasin (sama halnya pecinta Mbah Moen). Ya jelas lah arahnya.;negatif;arahnya udah jelas ke ahmad luthfi apalagi begitu tau ahmad luthfi berpasangan dengan taj yasin itu orang pks jateng bahkan pusat jingkrakjingkrak kegirangan karna orang pemilih sampe kader pks banyak pecinta gus yasin sama halnya pecinta mbah moen ya jelas lah arahnya;0;arahnya udah jelas ke ahmad luthfi apalagi begitu tau ahmad luthfi berpasangan dengan taj yasin itu orang pks jateng bahkan pusat jingkrakjingkrak kegirangan karna orang pemilih sampe kader pks banyak pecinta gus yasin sama halnya pecinta mbah moen ya jelas lah arahnya;arahnya sudah jelas ke ahmad luthfi apalagi begitu tahu ahmad luthfi berpasangan dengan taj yasin itu orang pks jateng bahkan pusat jingkrakjingkrak kegirangan karena orang pemilih sampai kader pks banyak pecinta gus yasin sama halnya pecinta mbah moen iya jelas lah arahnya;5
Wakil Presiden terpilih Gibran Rakabuming Raka mendampingi Komjen Pol Ahmad Luthfi dan Taj Yasin Maimoen mendaftar ke KPU Jawa Tengah Rabu (28/8). Ahmad Luthfi-Taj Yasin mendaftar sebagai Calon Gubernur dan Calon Wakil Gubernur Jateng. Tak hanya Gibran Luthfi Taj Yasin juga https://t.co/4dpam9Ar1V;positif;wakil presiden terpilih gibran rakabuming raka mendampingi komjen pol ahmad luthfi dan taj yasin maimoen mendaftar ke kpu jawa tengah rabu  ahmad luthfitaj yasin mendaftar sebagai calon gubernur dan calon wakil gubernur jateng tak hanya gibran luthfi taj yasin juga;2;wakil presiden terpilih gibran rakabuming raka mendampingi komjen pol ahmad luthfi dan taj yasin maimoen mendaftar ke kpu jawa tengah rabu  ahmad luthfitaj yasin mendaftar sebagai calon gubernur dan calon wakil gubernur jateng tak hanya gibran luthfi taj yasin juga;wakil presiden terpilih gibran rakabuming raka mendampingi komjen pol ahmad luthfi dan taj yasin maimoen mendaftar ke kpu jawa tengah rabu ahmad luthfitaj yasin mendaftar sebagai calon gubernur dan calon wakil gubernur jateng tidak hanya gibran luthfi taj yasin juga;1
Untuk jateng berkelanjutan pilih yg ada kyai nya. Taj Yasin untuk Jawa Tengah. https://t.co/thEnme2htQ;positif;untuk jateng berkelanjutan pilih yg ada kyai nya taj yasin untuk jawa tengah;1;untuk jateng berkelanjutan pilih yg ada kyai nya taj yasin untuk jawa tengah;untuk jateng berkelanjutan pilih yang ada kyai nya taj yasin untuk jawa tengah;1
Besok Ahmad Luthfi dan Taj Yasin Daftar ke KPU Jawa Tengah Ketua KPU: Pukul 09.00 WIB https://t.co/CfVso1RImY https://t.co/0xd9X2Uzni;positif;besok ahmad luthfi dan taj yasin daftar ke kpu jawa tengah ketua kpu pukul  wib;3;besok ahmad luthfi dan taj yasin daftar ke kpu jawa tengah ketua kpu pukul  wib;besok ahmad luthfi dan taj yasin daftar ke kpu jawa tengah ketua kpu pukul wib;0
RESMI Ahmad Luthfi dan Taj Yasin resmi mendaftar ikut Pilkada Jateng diusung Koalisi Indonesia Maju Plus. https://t.co/QpOl3dcxgh;positif;resmi ahmad luthfi dan taj yasin resmi mendaftar ikut pilkada jateng diusung koalisi indonesia maju plus;1;resmi ahmad luthfi dan taj yasin resmi mendaftar ikut pilkada jateng diusung koalisi indonesia maju plus;resmi ahmad luthfi dan taj yasin resmi mendaftar ikut pemilihan kepala daerah jateng diusung koalisi indonesia maju plus;1
RESMI Andika Hendi resmi maju ke Pilkada Jateng Jadi akan ada 2 paslon sementara yang resmi maju di Pilkada Jateng Luthfi - Taj Yasin Andika - Hendi Seruuu sekali https://t.co/JPSan5TJ68;positif;resmi andika hendi resmi maju ke pilkada jateng jadi akan ada  paslon sementara yang resmi maju di pilkada jateng luthfi taj yasin andika hendi seruuu sekali;4;resmi andika hendi resmi maju ke pilkada jateng jadi akan ada  paslon sementara yang resmi maju di pilkada jateng luthfi taj yasin andika hendi seruuu sekali;resmi andika hendi resmi maju ke pemilihan kepala daerah jateng jadi akan ada paslon sementara yang resmi maju di pemilihan kepala daerah jateng luthfi taj yasin andika hendi seru sekali;3
Bakal pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah Ahmad Luthfi dan Taj Yasin Maimoen mendaftar Pilgub Jateng 2024 ke KPU Jawa Tengah Rabu 28 Agustus 2024.  https://t.co/GJAhTbc4CZ;positif;bakal pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin maimoen mendaftar pilgub jateng  ke kpu jawa tengah rabu  agustus ;4;bakal pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin maimoen mendaftar pilgub jateng  ke kpu jawa tengah rabu  agustus ;bakal pasangan calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin maimoen mendaftar pilgub jateng ke kpu jawa tengah rabu agustus;0
"Bismillah Menuju Pilgub yg sejuk adem ayem MENANG AHY menyerahkan secara langsung SK Rekomendasi @PDemokrat kpd pasangan Cagub/WaGub dari tiga daerah (27/8). 1. Dedi Mulyadi &amp; Erwan Setiawan (JaBar) 2. Ahmad Lutfi &amp; Taj Yasin Maimoen (JaTeng) 3. Ridwan Kamil &amp; Suswono (Jkt) https://t.co/QoY9VmFQMG";positif;bismillah menuju pilgub yg sejuk adem ayem menang ahy menyerahkan secara langsung sk rekomendasi kpd pasangan cagubwagub dari tiga daerah   dedi mulyadi amp erwan setiawan jabar  ahmad lutfi amp taj yasin maimoen jateng  ridwan kamil amp suswono jkt;6;bismillah menuju pilgub yg sejuk adem ayem menang ahy menyerahkan secara langsung sk rekomendasi kpd pasangan cagubwagub dari tiga daerah   dedi mulyadi amp erwan setiawan jabar  ahmad lutfi amp taj yasin maimoen jateng  ridwan kamil amp suswono jkt;bismillah menuju pilgub yang sejuk adem ayem menang ahy menyerahkan secara langsung suka rekomendasi kepada pasangan cagubwagub dari tiga daerah dedi mulyadi amp erwan setiawan jabar ahmad lutfi amp taj yasin maimoen jateng ridwan kamil amp suswono jakarta;4
Ahmad Luthfi dan Taj Yasin Maimoen mendaftar Pemilihan Gubernur atau Pilgub Jawa Tengah 2024 Rabu (28/8/2024). Wakil Presiden terpilih sekaligus putra sulung Presiden Joko Widodo Gibran Rakabuming Raka turut mengantar pendaftaran mereka. Luthfi -Taj Yasin juga didampingi https://t.co/UKkZK2yCdC;positif;ahmad luthfi dan taj yasin maimoen mendaftar pemilihan gubernur atau pilgub jawa tengah  rabu  wakil presiden terpilih sekaligus putra sulung presiden joko widodo gibran rakabuming raka turut mengantar pendaftaran mereka luthfi taj yasin juga didampingi;3;ahmad luthfi dan taj yasin maimoen mendaftar pemilihan gubernur atau pilgub jawa tengah  rabu  wakil presiden terpilih sekaligus putra sulung presiden joko widodo gibran rakabuming raka turut mengantar pendaftaran mereka luthfi taj yasin juga didampingi;ahmad luthfi dan taj yasin maimoen mendaftar pemilihan gubernur atau pilgub jawa tengah rabu wakil presiden terpilih sekaligus putra sulung presiden joko widodo gibran rakabuming raka turut mengantar pendaftaran mereka luthfi taj yasin juga didampingi;0
Founder KedaiKopi Hendri Satrio alias Hensat mengomentari kehadiran Wapres terpilih Gibran Rakabuming Raka saat pendaftaran Komjen Pol Ahmad Luthfi dan Taj Yasin Maimoen ke KPU Jawa Tengah. https://t.co/1byqgiSizF https://t.co/5BeHJPBQiv;positif;founder kedaikopi hendri satrio alias hensat mengomentari kehadiran wapres terpilih gibran rakabuming raka saat pendaftaran komjen pol ahmad luthfi dan taj yasin maimoen ke kpu jawa tengah;2;founder kedaikopi hendri satrio alias hensat mengomentari kehadiran wapres terpilih gibran rakabuming raka saat pendaftaran komjen pol ahmad luthfi dan taj yasin maimoen ke kpu jawa tengah;founder kedaikopi hendri satrio alias hensat mengomentari kehadiran wapres terpilih gibran rakabuming raka saat pendaftaran komjen pol ahmad luthfi dan taj yasin maimoen ke kpu jawa tengah;0
Partai Gerindra memasangkan Ahmad Lutfi dan Taj Yasin di Pilkada Jawa Tengah. Ini dibuktikan dengan surat rekomendasi yang diserahkan oleh Sekretaris Jenderal Partai Gerindra Ahmad Muzani ke DPP Partai Gerindra di Jakarta Jumat (23/8/2024). Sebelumnya pada 19/8/2024 lalu https://t.co/x7jk9gjfdF;positif;partai gerindra memasangkan ahmad lutfi dan taj yasin di pilkada jawa tengah ini dibuktikan dengan surat rekomendasi yang diserahkan oleh sekretaris jenderal partai gerindra ahmad muzani ke dpp partai gerindra di jakarta jumat  sebelumnya pada  lalu;3;partai gerindra memasangkan ahmad lutfi dan taj yasin di pilkada jawa tengah ini dibuktikan dengan surat rekomendasi yang diserahkan oleh sekretaris jenderal partai gerindra ahmad muzani ke dpp partai gerindra di jakarta jumat  sebelumnya pada  lalu;partai gerindra memasangkan ahmad lutfi dan taj yasin di pemilihan kepala daerah jawa tengah ini dibuktikan dengan surat rekomendasi yang diserahkan oleh sekretaris jenderal partai gerindra ahmad muzani ke dpp partai gerindra di jakarta jumat sebelumnya pada lalu;1
Buat @ch_chotimah2 di baca di Jateng tu sudah fix cawagub dr partai @DPP_PKB ge fitnah mas @kaesangp Mulu macam udah org partai aja Sudah fix dr Jateng Ahmad Luthfi dan Gus taj Yasin Maimoen https://t.co/hF1kJPophM;positif;buat di baca di jateng tu sudah fix cawagub dr partai ge fitnah mas mulu macam udah org partai aja sudah fix dr jateng ahmad luthfi dan gus taj yasin maimoen;4;buat di baca di jateng tu sudah fix cawagub dr partai ge fitnah mas mulu macam udah org partai aja sudah fix dr jateng ahmad luthfi dan gus taj yasin maimoen;buat di baca di jateng itu sudah fix cawagub dari partai ge fitnah mas melulu macam sudah orang partai saja sudah fix dari jateng ahmad luthfi dan gus taj yasin maimoen;7
Gus Yasin Sebagai sesama Nahdliyyin saya merasa perlu mengingatkan panjenengan Demi mendapat kursi DPD pada pemilu 2024 anda rela mundur sebagai Wakil gubernur Jateng. Dan akhirnya anda mendapatkan amanah dari voters yang mayoritas adalah Nahdliyyin.Panjenengan dipilih rakyat https://t.co/CiDsPYyg4r;positif;gus yasin sebagai sesama nahdliyyin saya merasa perlu mengingatkan panjenengan demi mendapat kursi dpd pada pemilu  anda rela mundur sebagai wakil gubernur jateng dan akhirnya anda mendapatkan amanah dari voters yang mayoritas adalah nahdliyyinpanjenengan dipilih rakyat;2;gus yasin sebagai sesama nahdliyyin saya merasa perlu mengingatkan panjenengan demi mendapat kursi dpd pada pemilu  anda rela mundur sebagai wakil gubernur jateng dan akhirnya anda mendapatkan amanah dari voters yang mayoritas adalah nahdliyyinpanjenengan dipilih rakyat;gus yasin sebagai sesama nahdliyyin saya merasa perlu mengingatkan panjenengan demi mendapat kursi dpd pada pemilihan umum anda rela mundur sebagai wakil gubernur jateng dan akhirnya anda mendapatkan amanah dari voters yang mayoritas adalah nahdliyyinpanjenengan dipilih rakyat;1
Batal Usung Kaesang Gerindra Duetkan Ahmad Luthfi-Taj Yasin di Jateng https://t.co/ykialfBnxb;positif;batal usung kaesang gerindra duetkan ahmad luthfitaj yasin di jateng;1;batal usung kaesang gerindra duetkan ahmad luthfitaj yasin di jateng;batal usung kaesang gerindra duetkan ahmad luthfitaj yasin di jateng;0
Pasangan bakal calon Gubernur dan Wakil Gubernur Jawa Tengah Ahmad Luthfi dan Taj Yasin Maimoen atau Gus Yasin mendaftar ke KPU Jawa Tengah pagi ini didampingi oleh Gibran Rakabuming Raka. https://t.co/G4UikrRMTP;positif;pasangan bakal calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar ke kpu jawa tengah pagi ini didampingi oleh gibran rakabuming raka;1;pasangan bakal calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar ke kpu jawa tengah pagi ini didampingi oleh gibran rakabuming raka;pasangan bakal calon gubernur dan wakil gubernur jawa tengah ahmad luthfi dan taj yasin maimoen atau gus yasin mendaftar ke kpu jawa tengah pagi ini didampingi oleh gibran rakabuming raka;0
Berikut Sang Jawara Golkar di Pilkada 2024 di antaranya Jatim pasangan Ibu Khofifah dan Emil Dardak Jateng Pasangan Ahmad Luthfi Taj Yasin dan Sumut Pasangan Bobby Nasution Surya yang telah menerima Rekomendasi DPP Partai Golkar  https://t.co/s5BZ2kZkSM;positif;berikut sang jawara golkar di pilkada  di antaranya jatim pasangan ibu khofifah dan emil dardak jateng pasangan ahmad luthfi taj yasin dan sumut pasangan bobby nasution surya yang telah menerima rekomendasi dpp partai golkar;2;berikut sang jawara golkar di pilkada  di antaranya jatim pasangan ibu khofifah dan emil dardak jateng pasangan ahmad luthfi taj yasin dan sumut pasangan bobby nasution surya yang telah menerima rekomendasi dpp partai golkar;berikut sang jawara golkar di pemilihan kepala daerah di antaranya jatim pasangan ibu khofifah dan emil dardak jateng pasangan ahmad luthfi taj yasin dan sumut pasangan bobby nasution surya yang telah menerima rekomendasi dpp partai golkar;1
