text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Dalam satu rampak barisan solid bergerak untuk menang ANDIKA - HENDI untuk JATENG https://t.co/k6m6fWx4Xk;positif;dalam satu rampak barisan solid bergerak untuk menang andika hendi untuk jateng;2;dalam satu rampak barisan solid bergerak untuk menang andika hendi untuk jateng;dalam satu rampak barisan solid bergerak untuk menang andika hendi untuk jateng;0
Bambang Pacul Ditunjuk Jadi Ketua Timses Paslon Andika-Hendi di Pilgub Jateng - https://t.co/G2OO2pG5uk https://t.co/vPRRpAdbNa;positif;bambang pacul ditunjuk jadi ketua timses paslon andikahendi di pilgub jateng;3;bambang pacul ditunjuk jadi ketua timses paslon andikahendi di pilgub jateng;bambang pacul ditunjuk jadi ketua timses paslon andikahendi di pilgub jateng;0
Dalam mempertahankan kemenangan di Jateng sebagai Kandang Banteng. Menurut Andika Perkasa tim pemenangan Andika-Hendi menggunakan infrastruktur partai yakni dari DPD DPC dan seluruh jajaran di bawah komando Komandan Bambang Pacul. https://t.co/orTxYhyYmY;positif;dalam mempertahankan kemenangan di jateng sebagai kandang banteng menurut andika perkasa tim pemenangan andikahendi menggunakan infrastruktur partai yakni dari dpd dpc dan seluruh jajaran di bawah komando komandan bambang pacul;1;dalam mempertahankan kemenangan di jateng sebagai kandang banteng menurut andika perkasa tim pemenangan andikahendi menggunakan infrastruktur partai yakni dari dpd dpc dan seluruh jajaran di bawah komando komandan bambang pacul;dalam mempertahankan kemenangan di jateng sebagai kandang banteng menurut andika perkasa tim pemenangan andikahendi menggunakan infrastruktur partai yakni dari dpd dpc dan seluruh jajaran di bawah komando komandan bambang pacul;0
Ganjar Pranowo Ungkap Faktor Kunci Kemenangan Andika-Hendi di Pilkada Jateng;negatif;ganjar pranowo ungkap faktor kunci kemenangan andikahendi di pilkada jateng;0;ganjar pranowo ungkap faktor kunci kemenangan andikahendi di pilkada jateng;ganjar pranowo ungkap faktor kunci kemenangan andikahendi di pemilihan kepala daerah jateng;1
Dengan kompetensi kepemimpinan yang sudah terbukti dan keluhuran budi yang dimiliki Andika Perkasa - Hendrar Prihadi siap mengabdi pada masyarakat Jawa Tengah sebagai Cagub dan Cawagub Pilkada Jateng 2024. Jateng hebat bersama Andika - Hendi.;positif;dengan kompetensi kepemimpinan yang sudah terbukti dan keluhuran budi yang dimiliki andika perkasa hendrar prihadi siap mengabdi pada masyarakat jawa tengah sebagai cagub dan cawagub pilkada jateng  jateng hebat bersama andika hendi;3;dengan kompetensi kepemimpinan yang sudah terbukti dan keluhuran budi yang dimiliki andika perkasa hendrar prihadi siap mengabdi pada masyarakat jawa tengah sebagai cagub dan cawagub pilkada jateng  jateng hebat bersama andika hendi;dengan kompetensi kepemimpinan yang sudah terbukti dan keluhuran budi yang dimiliki andika perkasa hendrar prihadi siap mengabdi pada masyarakat jawa tengah sebagai cagub dan cawagub pemilihan kepala daerah jateng jateng hebat bersama andika hendi;1
Survei Pilgub Jateng: Luthfi-Yasin Unggul di Boomers Andika-Hendi Favorit Gen Z;positif;survei pilgub jateng luthfiyasin unggul di boomers andikahendi favorit gen z;0;survei pilgub jateng luthfiyasin unggul di boomers andikahendi favorit gen z;survei pilgub jateng luthfiyasin unggul di boomers andikahendi favorit gen saja;1
Soal Beda Koalisi Pilgub Jateng dan Pilbup Sragen Begini Respons Andika-Hendi https://t.co/2EWJDSFwaq https://t.co/045JZaCOyD;negatif;soal beda koalisi pilgub jateng dan pilbup sragen begini respons andikahendi;2;soal beda koalisi pilgub jateng dan pilbup sragen begini respons andikahendi;soal beda koalisi pilgub jateng dan pilbup sragen begini respons andikahendi;0
Jagoanku pilkada ini mana jagoanmu? Jakarta: PAKAR (Pramono-Rano Karno) Jateng: Andika-Hendi Jatim: Risma-Gus Hans Bikin menyala... @pramonoanung @Andikaperkasa09 @hendrarprihadi https://t.co/xJB5x2qx8C;positif;jagoanku pilkada ini mana jagoanmu jakarta pakar pramonorano karno jateng andikahendi jatim rismagus hans bikin menyala;4;jagoanku pilkada ini mana jagoanmu jakarta pakar pramonorano karno jateng andikahendi jatim rismagus hans bikin menyala;jagoanku pemilihan kepala daerah ini mana jagoanmu jakarta pakar pramonorano karno jateng andikahendi jatim rismagus hans bikin menyala;1
Elektabilitas Andika-Hendi di Pilkada Jawa Tengah ungguli Ahmad Luthfi-Taj Yasin di Survei LKPI. Seberapa jauh angka keduanya? ;positif;elektabilitas andikahendi di pilkada jawa tengah ungguli ahmad luthfitaj yasin di survei lkpi seberapa jauh angka keduanya;0;elektabilitas andikahendi di pilkada jawa tengah ungguli ahmad luthfitaj yasin di survei lkpi seberapa jauh angka keduanya;elektabilitas andikahendi di pemilihan kepala daerah jawa tengah ungguli ahmad luthfitaj yasin di survei lkpi seberapa jauh angka keduanya;1
aku cape ngetawain ketawa ang ang ang ny hendi tp lebi cape ngetawain ketawany lulu yg kyk sapi bgt;negatif;aku cape ngetawain ketawa ang ang ang ny hendi tp lebi cape ngetawain ketawany lulu yg kyk sapi bgt;0;aku cape ngetawain ketawa ang ang ang ny hendi tp lebi cape ngetawain ketawany lulu yg kyk sapi bgt;aku capek ngetawain ketawa ang ang ang nya hendi tapi lebi capek ngetawain ketawany lulu yang kayak sapi banget;7
Bambang Pacul Jadi Ketua Tim Pemenangan Andika-Hendi ;positif;bambang pacul jadi ketua tim pemenangan andikahendi;0;bambang pacul jadi ketua tim pemenangan andikahendi;bambang pacul jadi ketua tim pemenangan andikahendi;0
Bangsa ini butuh anak muda yg SMART bisa ciptakan lapangan kerja bukan jadi lapak keluarga berani menghadapi tantangan bukan yg ngumpet dibalik akun psikopat. Sukses selalu Pak Hendi Andika-Hendi MENANG..!!! ... https://t.co/8fuYHQC9ZN;positif;bangsa ini butuh anak muda yg smart bisa ciptakan lapangan kerja bukan jadi lapak keluarga berani menghadapi tantangan bukan yg ngumpet dibalik akun psikopat sukses selalu pak hendi andikahendi menang;2;bangsa ini butuh anak muda yg smart bisa ciptakan lapangan kerja bukan jadi lapak keluarga berani menghadapi tantangan bukan yg ngumpet dibalik akun psikopat sukses selalu pak hendi andikahendi menang;bangsa ini butuh anak muda yang smart bisa ciptakan lapangan kerja bukan jadi lapak keluarga berani menghadapi tantangan bukan yang sembunyi dibalik akun psikopat sukses selalu pak hendi andikahendi menang;3
,KPU Jateng menyatakan dua bakal pasangan calon (bapaslon) gubernur dan wakil gubernur Andika Perkasa-Hendrar Prihadi (Hendi) serta Ahmad Luthfi-Taj Yasin Maimoen (Gus Yasin) memenuhi syarat administrasi untuk maju dalam Pilkada Jawa Tengah 2024. https://t.co/hOhGwu9Q64;positif;kpu jateng menyatakan dua bakal pasangan calon bapaslon gubernur dan wakil gubernur andika perkasahendrar prihadi hendi serta ahmad luthfitaj yasin maimoen gus yasin memenuhi syarat administrasi untuk maju dalam pilkada jawa tengah ;2;kpu jateng menyatakan dua bakal pasangan calon bapaslon gubernur dan wakil gubernur andika perkasahendrar prihadi hendi serta ahmad luthfitaj yasin maimoen gus yasin memenuhi syarat administrasi untuk maju dalam pilkada jawa tengah ;kpu jateng menyatakan dua bakal pasangan calon bapaslon gubernur dan wakil gubernur andika perkasahendrar prihadi hendi serta ahmad luthfitaj yasin maimoen gus yasin memenuhi syarat administrasi untuk maju dalam pemilihan kepala daerah jawa tengah;1
Merah Membara Mesin Partai Banteng Perkasa Siap Menangkan Andika - Hendi Momen 'RAMBO JAWA' Merapat Di Kab. Grobogan Rakercabsus DPC PDIP Grobogan Pilih Rambo bukan Sambo...!!! https://t.co/zlVPEYnVW9;positif;merah membara mesin partai banteng perkasa siap menangkan andika hendi momen rambo jawa merapat di kab grobogan rakercabsus dpc pdip grobogan pilih rambo bukan sambo;2;merah membara mesin partai banteng perkasa siap menangkan andika hendi momen rambo jawa merapat di kab grobogan rakercabsus dpc pdip grobogan pilih rambo bukan sambo;merah membara mesin partai banteng perkasa siap menangkan andika hendi momen rambo jawa merapat di kabupaten grobogan rakercabsus dpc pdip grobogan pilih rambo bukan sambo;1
Andika-Hendi Disambut Hujan Lebat di Karanganyar - https://t.co/7QB7f8zSBW https://t.co/DQfpMRZhQr;negatif;andikahendi disambut hujan lebat di karanganyar;3;andikahendi disambut hujan lebat di karanganyar;andikahendi disambut hujan lebat di karanganyar;0
Andika Perkasa-Hendi Sapa Kader PDIP di Rembang Sambut Pilkada Serentak 2024 https://t.co/q2elSpD3Mq;negatif;andika perkasahendi sapa kader pdip di rembang sambut pilkada serentak ;2;andika perkasahendi sapa kader pdip di rembang sambut pilkada serentak ;andika perkasahendi siapa kader pdip di rembang sambut pemilihan kepala daerah serentak;2
Jangan salah pilih Calon kepala daerah yg diusung oleh PDIP itu putra putri kader terbaik dn berpengalaman. Bukan calon ecek2. DK Jakarta Pramono-Rano Jawa Tengah Andika-Hendi Jawa Timur Bu Risma-Gus Hans ;positif;jangan salah pilih calon kepala daerah yg diusung oleh pdip itu putra putri kader terbaik dn berpengalaman bukan calon ecek dk jakarta pramonorano jawa tengah andikahendi jawa timur bu rismagus hans;0;jangan salah pilih calon kepala daerah yg diusung oleh pdip itu putra putri kader terbaik dn berpengalaman bukan calon ecek dk jakarta pramonorano jawa tengah andikahendi jawa timur bu rismagus hans;jangan salah pilih calon kepala daerah yang diusung oleh pdip itu putra putri kader terbaik dan berpengalaman bukan calon ecek dk jakarta pramonorano jawa tengah andikahendi jawa timur bu rismagus hans;2
Road Show Andika-Hendi di Boyolali. PDIP Boyolali siap totalitas menangkan Andika-Hendi... Pilih Rambo bukan Sambo. https://t.co/NAOolHc2RN;positif;road show andikahendi di boyolali pdip boyolali siap totalitas menangkan andikahendi pilih rambo bukan sambo;1;road show andikahendi di boyolali pdip boyolali siap totalitas menangkan andikahendi pilih rambo bukan sambo;road show andikahendi di boyolali pdip boyolali siap totalitas menangkan andikahendi pilih rambo bukan sambo;0
Bacagub Jateng Andika Perkasa dan Bacawagub Jateng Hendar Prihadi (Hendi) saat berkunjung ke kantor DPC PDIP Boyolali. Bacagub Jawa Tengah Andika Perkasa mengatakan kunjungan ini menjadi salah satu upaya dirinya memperkenalkan diri kepada para kader. https://t.co/mNBDbaG9we;negatif;bacagub jateng andika perkasa dan bacawagub jateng hendar prihadi hendi saat berkunjung ke kantor dpc pdip boyolali bacagub jawa tengah andika perkasa mengatakan kunjungan ini menjadi salah satu upaya dirinya memperkenalkan diri kepada para kader;1;bacagub jateng andika perkasa dan bacawagub jateng hendar prihadi hendi saat berkunjung ke kantor dpc pdip boyolali bacagub jawa tengah andika perkasa mengatakan kunjungan ini menjadi salah satu upaya dirinya memperkenalkan diri kepada para kader;bacagub jateng andika perkasa dan bacawagub jateng hendar prihadi hendi saat berkunjung ke kantor dpc pdip boyolali bacagub jawa tengah andika perkasa mengatakan kunjungan ini menjadi salah satu upaya dirinya memperkenalkan diri kepada para kader;0
Andika-Hendi : Siap memimpin dan mensejahterakan Jawa Tengah... Pilih Rambo bukan Sambo. https://t.co/uYTmf3BYkw;positif;andikahendi siap memimpin dan mensejahterakan jawa tengah pilih rambo bukan sambo;2;andikahendi siap memimpin dan mensejahterakan jawa tengah pilih rambo bukan sambo;andikahendi siap memimpin dan mensejahterakan jawa tengah pilih rambo bukan sambo;0
Calon Gubernur dan Calon Wakil Gubernur Jateng Andika Perkasa dan Hendrar Prihadi memastikan Komandan Korea 'Bambang Pacul' Jadi Ketua Tim Pemenangan. Andika-Hendi untuk Jateng.;positif;calon gubernur dan calon wakil gubernur jateng andika perkasa dan hendrar prihadi memastikan komandan korea bambang pacul jadi ketua tim pemenangan andikahendi untuk jateng;0;calon gubernur dan calon wakil gubernur jateng andika perkasa dan hendrar prihadi memastikan komandan korea bambang pacul jadi ketua tim pemenangan andikahendi untuk jateng;calon gubernur dan calon wakil gubernur jateng andika perkasa dan hendrar prihadi memastikan komandan korea bambang pacul jadi ketua tim pemenangan andikahendi untuk jateng;0
Mas Rambo untuk Jateng Andika-Hendi Jateng serahkan sama yg ahli jangan sama tukang pungli. All in login Jateng Ndan https://t.co/MqKz5WP6kf;positif;mas rambo untuk jateng andikahendi jateng serahkan sama yg ahli jangan sama tukang pungli all in login jateng ndan;1;mas rambo untuk jateng andikahendi jateng serahkan sama yg ahli jangan sama tukang pungli all in login jateng ndan;mas rambo untuk jateng andikahendi jateng serahkan sama yang ahli jangan sama tukang pungli all ini login jateng ndan;2
Dengan dibentuknya tim pemenangan pasangan Andika-Hendi optimis bisa memenangkan kontestasi Pilgub Jateng 2024 apalagi Andika Perkasa saat ini berpasangan dengan Hendar Prihadi (Hendi) yang telah lama berkiprah di Jateng khususnya di Kota Semarang. https://t.co/xPOE1nGOW2;positif;dengan dibentuknya tim pemenangan pasangan andikahendi optimis bisa memenangkan kontestasi pilgub jateng  apalagi andika perkasa saat ini berpasangan dengan hendar prihadi hendi yang telah lama berkiprah di jateng khususnya di kota semarang;2;dengan dibentuknya tim pemenangan pasangan andikahendi optimis bisa memenangkan kontestasi pilgub jateng  apalagi andika perkasa saat ini berpasangan dengan hendar prihadi hendi yang telah lama berkiprah di jateng khususnya di kota semarang;dengan dibentuknya tim pemenangan pasangan andikahendi optimis bisa memenangkan kontestasi pilgub jateng apalagi andika perkasa saat ini berpasangan dengan hendar prihadi hendi yang telah lama berkiprah di jateng khususnya di kota semarang;0
Momen keseruan pasangan cagub/cawagub Jateng Andika Perkasa - Hendrar Prihadi saat mendapat sambutan hangat dari kader PDIP Temanggung. Andika-Hendi semakin menyala #AsalBukanPolisi Rambo bukan Sambo https://t.co/tQM0bcsOPJ;positif;momen keseruan pasangan cagubcawagub jateng andika perkasa hendrar prihadi saat mendapat sambutan hangat dari kader pdip temanggung andikahendi semakin menyala rambo bukan sambo;3;momen keseruan pasangan cagubcawagub jateng andika perkasa hendrar prihadi saat mendapat sambutan hangat dari kader pdip temanggung andikahendi semakin menyala rambo bukan sambo;momen keseruan pasangan cagubcawagub jateng andika perkasa hendrar prihadi saat mendapat sambutan hangat dari kader pdip temanggung andikahendi semakin menyala rambo bukan sambo;0
"Semoga PDIP Perkasa Rambo tetap pilihan... Masa Mau Pilih Teman Sambo... Andika Perkasa &amp; Hendi Jateng Menyala !!";positif;semoga pdip perkasa rambo tetap pilihan masa mau pilih teman sambo andika perkasa amp hendi jateng menyala;1;semoga pdip perkasa rambo tetap pilihan masa mau pilih teman sambo andika perkasa amp hendi jateng menyala;semoga pdip perkasa rambo tetap pilihan masa mau pilih teman sambo andika perkasa amp hendi jateng menyala;0
Paslon Andika Perkasa-Hendi tertinggal dari paslon Luthfi-Yasin berdasarkan survei Kanigoro Network. Andika Perkasa merespons terkait hasil survei tersebut. Via @detikjatengcom https://t.co/gX1bhd9zlr;negatif;paslon andika perkasahendi tertinggal dari paslon luthfiyasin berdasarkan survei kanigoro network andika perkasa merespons terkait hasil survei tersebut via;2;paslon andika perkasahendi tertinggal dari paslon luthfiyasin berdasarkan survei kanigoro network andika perkasa merespons terkait hasil survei tersebut via;paslon andika perkasahendi tertinggal dari paslon luthfiyasin berdasarkan survei kanigoro network andika perkasa merespons terkait hasil survei tersebut via;0
Komandan Korea 'Bambang Pacul' jadi Ketua tim pemenangan Pasanangan Calon Gubernur dan Wakil Gubernur Jawa Tengah Jenderal TNI (Purn) Andika M Perkasa dan Hendrar Prihadi alias Hendi. Wah mantap ini. Semangat pasti mengang.... https://t.co/tSmbyLboZO https://t.co/ETzjVolwed;positif;komandan korea bambang pacul jadi ketua tim pemenangan pasanangan calon gubernur dan wakil gubernur jawa tengah jenderal tni purn andika m perkasa dan hendrar prihadi alias hendi wah mantap ini semangat pasti mengang;2;komandan korea bambang pacul jadi ketua tim pemenangan pasanangan calon gubernur dan wakil gubernur jawa tengah jenderal tni purn andika m perkasa dan hendrar prihadi alias hendi wah mantap ini semangat pasti mengang;komandan korea bambang pacul jadi ketua tim pemenangan pasanangan calon gubernur dan wakil gubernur jawa tengah jenderal tni purn andika sama perkasa dan hendrar prihadi alias hendi wah mantap ini semangat pasti mengang;1
Andika-Hendi Sapa Kader Banteng Karanganyar;positif;andikahendi sapa kader banteng karanganyar;0;andikahendi sapa kader banteng karanganyar;andikahendi siapa kader banteng karanganyar;1
Pasangan Cagub/Cawagub Jateng Andika Perkasa - Hendrar Prihadi kompak memberi suntikan semangat untuk kader PDIP Sragen.Andika-Hendi semakin menyala. Banteng Perkasa untuk Jateng yang lebih baik. Rambo bukan Sambo https://t.co/SkbI5vxstd;positif;pasangan cagubcawagub jateng andika perkasa hendrar prihadi kompak memberi suntikan semangat untuk kader pdip sragenandikahendi semakin menyala banteng perkasa untuk jateng yang lebih baik rambo bukan sambo;2;pasangan cagubcawagub jateng andika perkasa hendrar prihadi kompak memberi suntikan semangat untuk kader pdip sragenandikahendi semakin menyala banteng perkasa untuk jateng yang lebih baik rambo bukan sambo;pasangan cagubcawagub jateng andika perkasa hendrar prihadi kompak memberi suntikan semangat untuk kader pdip sragenandikahendi semakin menyala banteng perkasa untuk jateng yang lebih baik rambo bukan sambo;0
Menolak lupa. Barusan diingatkan sm netizen soal kasus Wadas. Proyek nasional yg tangkap warga saat itu Kapolda yg skrng jadi calon Gub dari KIM+. Tanggung jawab dia dan Jokowi tp pak Ganjar yg selesaikan. Semoga warga Jateng cerdas. Andika-Hendi #AsalBukanPolisi Rambo https://t.co/g7xYzLvUTw,;positif;menolak lupa barusan diingatkan sm netizen soal kasus wadas proyek nasional yg tangkap warga saat itu kapolda yg skrng jadi calon gub dari kim tanggung jawab dia dan jokowi tp pak ganjar yg selesaikan semoga warga jateng cerdas andikahendi rambo;2;menolak lupa barusan diingatkan sm netizen soal kasus wadas proyek nasional yg tangkap warga saat itu kapolda yg skrng jadi calon gub dari kim tanggung jawab dia dan jokowi tp pak ganjar yg selesaikan semoga warga jateng cerdas andikahendi rambo;tolak lupa barusan diingatkan sama netizen soal kasus wadas proyek nasional yang tangkap warga saat itu kapolda yang sekarang jadi calon gubernur dari kim tanggung jawab dia dan jokowi tapi pak ganjar yang selesaikan semoga warga jateng cerdas andikahendi rambo;8
Andika-Hendi Optimistis Bisa Raih Dukungan Besar https://t.co/vz5XxTp1Nh #pdiperjuangan;positif;andikahendi optimistis bisa raih dukungan besar;2;andikahendi optimistis bisa raih dukungan besar;andikahendi optimistis bisa raih dukungan besar;0
Andika-Hendi Dorong Banteng Pati Manfaatkan Medsos https://t.co/GIIm2wklGs #pdiperjuangan;positif;andikahendi dorong banteng pati manfaatkan medsos;2;andikahendi dorong banteng pati manfaatkan medsos;andikahendi dorong banteng pati manfaatkan medsos;0
Banteng Blora Siap All Out Memenangkan Andika-Hendi https://t.co/XjCsKWbQgy #pdiperjuangan;positif;banteng blora siap all out memenangkan andikahendi;2;banteng blora siap all out memenangkan andikahendi;banteng blora siap all out memenangkan andikahendi;0
Banteng Jepara Solid Untuk Memenangkan Andika-Hendi https://t.co/qVYjAWRjkF #pdiperjuangan,;positif;banteng jepara solid untuk memenangkan andikahendi;2;banteng jepara solid untuk memenangkan andikahendi;banteng jepara solid untuk memenangkan andikahendi;0
Hendi Tegaskan Jawa Tengah Tetap Jadi Kandang Banteng https://t.co/pU0MdFe4YI #pdiperjuangan;positif;hendi tegaskan jawa tengah tetap jadi kandang banteng;2;hendi tegaskan jawa tengah tetap jadi kandang banteng;hendi tegaskan jawa tengah tetap jadi kandang banteng;0
Ketua DPD PDIP Jateng Bambang Pacul ditunjuk menjadi Ketua Tim Pemenangan Andika-Hendi pasalnya @PDI_Perjuangan menggunakan infrastruktur partai dari DPD DPC dan seluruh jajarannya untuk memenangkan kontestasi Pilkada Jateng. https://t.co/K6FojSEPox;positif;ketua dpd pdip jateng bambang pacul ditunjuk menjadi ketua tim pemenangan andikahendi pasalnya menggunakan infrastruktur partai dari dpd dpc dan seluruh jajarannya untuk memenangkan kontestasi pilkada jateng;2;ketua dpd pdip jateng bambang pacul ditunjuk menjadi ketua tim pemenangan andikahendi pasalnya menggunakan infrastruktur partai dari dpd dpc dan seluruh jajarannya untuk memenangkan kontestasi pilkada jateng;ketua dpd pdip jateng bambang pacul ditunjuk menjadi ketua tim pemenangan andikahendi pasalnya menggunakan infrastruktur partai dari dpd dpc dan seluruh jajarannya untuk memenangkan kontestasi pemilihan kepala daerah jateng;1
,Andika-Hendi Ikuti Rakercabsus DPC PDI Perjuangan Wonogiri https://t.co/JC01DuH2wh #pdiperjuangan;positif;andikahendi ikuti rakercabsus dpc pdi perjuangan wonogiri;2;andikahendi ikuti rakercabsus dpc pdi perjuangan wonogiri;andikahendi ikuti rakercabsus dpc pdi perjuangan wonogiri;0
Sebagai warga Jawa Tengah saya menyatakan dukungan secara terbuka bagi pasangan dari @PDI_Perjuangan Andika Perkasa dan dan Hendar Prihadi (Hendi). https://t.co/XBgEwuqyVF;positif;sebagai warga jawa tengah saya menyatakan dukungan secara terbuka bagi pasangan dari andika perkasa dan dan hendar prihadi hendi;2;sebagai warga jawa tengah saya menyatakan dukungan secara terbuka bagi pasangan dari andika perkasa dan dan hendar prihadi hendi;sebagai warga jawa tengah saya menyatakan dukungan secara terbuka bagi pasangan dari andika perkasa dan dan hendar prihadi hendi;0
Banteng Karanganyar Bidik Andika-Hendi Raih 65 Persen Suara https://t.co/RfyGwx5d8X #pdiperjuangan;positif;banteng karanganyar bidik andikahendi raih  persen suara;3;banteng karanganyar bidik andikahendi raih  persen suara;banteng karanganyar bidik andikahendi raih persen suara;0
Andika-Hendi Bidik Raih Kemenangan di Kabupaten Purworejo https://t.co/VAiqEAaqBk #pdiperjuangan;positif;andikahendi bidik raih kemenangan di kabupaten purworejo;2;andikahendi bidik raih kemenangan di kabupaten purworejo;andikahendi bidik raih kemenangan di kabupaten purworejo;0
,Bambang Pacul Jadi Ketua Tim Pemenangan Pasangan Andika-Hendi https://t.co/0krpRY0VPV #pdiperjuangan;positif;bambang pacul jadi ketua tim pemenangan pasangan andikahendi;2;bambang pacul jadi ketua tim pemenangan pasangan andikahendi;bambang pacul jadi ketua tim pemenangan pasangan andikahendi;0
Andika-Hendi Kagum Akan Militansi Kader Banteng Kabupaten Boyolali https://t.co/Me7adkBSsU #pdiperjuangan;positif;andikahendi kagum akan militansi kader banteng kabupaten boyolali;2;andikahendi kagum akan militansi kader banteng kabupaten boyolali;andikahendi kagum akan militansi kader banteng kabupaten boyolali;0
Kesan masyarakat Jateng terhadap sosok Andika Perkasa dan Hendrar Prihadi (Hendi) cukup baik. Andika merupakan mantan pimpinan TNI dengan ide-ide progresif dan punya komunikasi publik yang baik. Sementara Hendi punya modal besar selama menjabat wali kota Semarang dua periode. https://t.co/nYFmwo26MF;positif;kesan masyarakat jateng terhadap sosok andika perkasa dan hendrar prihadi hendi cukup baik andika merupakan mantan pimpinan tni dengan ideide progresif dan punya komunikasi publik yang baik sementara hendi punya modal besar selama menjabat wali kota semarang dua periode;1;kesan masyarakat jateng terhadap sosok andika perkasa dan hendrar prihadi hendi cukup baik andika merupakan mantan pimpinan tni dengan ideide progresif dan punya komunikasi publik yang baik sementara hendi punya modal besar selama menjabat wali kota semarang dua periode;kesan masyarakat jateng terhadap sosok andika perkasa dan hendrar prihadi hendi cukup baik andika merupakan mantan pimpinan tni dengan ideide progresif dan punya komunikasi publik yang baik sementara hendi punya modal besar selama menjabat wali kota semarang dua periode;0
Cagub-Cawagub Jateng Andika-Hendi Konsolidasi  Sapa Ribuan Kader PDI Perjuangan di Solo ;positif;cagubcawagub jateng andikahendi konsolidasi sapa ribuan kader pdi perjuangan di solo;0;cagubcawagub jateng andikahendi konsolidasi sapa ribuan kader pdi perjuangan di solo;cagubcawagub jateng andikahendi konsolidasi siapa ribuan kader pdi perjuangan di solo;1
PDI Perjuangan Optimistis Bambang Pacul Bisa Bawa Kemenangan Untuk Pasangan Andika-Hendi https://t.co/KqWxBXC9Oq #pdiperjuangan;positif;pdi perjuangan optimistis bambang pacul bisa bawa kemenangan untuk pasangan andikahendi;2;pdi perjuangan optimistis bambang pacul bisa bawa kemenangan untuk pasangan andikahendi;pdi perjuangan optimistis bambang pacul bisa bawa kemenangan untuk pasangan andikahendi;0
Bambang Pacul Jadi Ketua Tim Pemenangan Andika Perkasa-Hendi Bambang Wuryanto yang akrab disapa Bambang Pacul ditunjuk menjadi ketua tim pemenangan pasangan Calon Gubernur dan Wakil Gubernur Jawa Tengah Andika Perkasa-Hendrar Prihadi (Hendi). Saat ini calon yang diusung PDIP https://t.co/gKx7NRJ5Aq;positif;bambang pacul jadi ketua tim pemenangan andika perkasahendi bambang wuryanto yang akrab disapa bambang pacul ditunjuk menjadi ketua tim pemenangan pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasahendrar prihadi hendi saat ini calon yang diusung pdip;1;bambang pacul jadi ketua tim pemenangan andika perkasahendi bambang wuryanto yang akrab disapa bambang pacul ditunjuk menjadi ketua tim pemenangan pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasahendrar prihadi hendi saat ini calon yang diusung pdip;bambang pacul jadi ketua tim pemenangan andika perkasahendi bambang wuryanto yang akrab disapa bambang pacul ditunjuk menjadi ketua tim pemenangan pasangan calon gubernur dan wakil gubernur jawa tengah andika perkasahendrar prihadi hendi saat ini calon yang diusung pdip;0
Ketua DPD PDI-P Jateng Bambang Pacul resmi di dapuk sebagai Ketua Tim Pemenangan Andika Perkasa-Hendrar Prihadi (Hendi) di Pilkada Jateng 2024. PDI-P bakal memaksimalkan seluruh infrastruktur partai untuk memenangkan Andika-Hendi di Pilkada Jateng. https://t.co/MjT12hpVZN;positif;ketua dpd pdip jateng bambang pacul resmi di dapuk sebagai ketua tim pemenangan andika perkasahendrar prihadi hendi di pilkada jateng  pdip bakal memaksimalkan seluruh infrastruktur partai untuk memenangkan andikahendi di pilkada jateng;2;ketua dpd pdip jateng bambang pacul resmi di dapuk sebagai ketua tim pemenangan andika perkasahendrar prihadi hendi di pilkada jateng  pdip bakal memaksimalkan seluruh infrastruktur partai untuk memenangkan andikahendi di pilkada jateng;ketua dpd pdip jateng bambang pacul resmi di dapuk sebagai ketua tim pemenangan andika perkasahendrar prihadi hendi di pemilihan kepala daerah jateng pdip bakal memaksimalkan seluruh infrastruktur partai untuk memenangkan andikahendi di pemilihan kepala daerah jateng;2
Apapun hasilnya caranya tetap terhormat. Ini bedanya PDIP dengan Mulyono. Strategi Andika-Hendi Menangi Pilgub Jateng: Gerakkan Pengurus Hingga Ranting Bambang Pacul Ketua. https://t.co/mxwmS8ZJLe;positif;apapun hasilnya caranya tetap terhormat ini bedanya pdip dengan mulyono strategi andikahendi menangi pilgub jateng gerakkan pengurus hingga ranting bambang pacul ketua;1;apapun hasilnya caranya tetap terhormat ini bedanya pdip dengan mulyono strategi andikahendi menangi pilgub jateng gerakkan pengurus hingga ranting bambang pacul ketua;apapun hasilnya caranya tetap terhormat ini bedanya pdip dengan mulyono strategi andikahendi menangi pilgub jateng gerakkan pengurus hingga ranting bambang pacul ketua;0
Andika-Hendi adl Cagub-Cawagub idaman warga Jateng... https://t.co/UW4s1fWy6F;positif;andikahendi adl cagubcawagub idaman warga jateng;1;andikahendi adl cagubcawagub idaman warga jateng;andikahendi adalah cagubcawagub idaman warga jateng;1
