text;sentimen
Sosok Andika Perkasa tegas memimpin lembut bersama anak anak. Bahagia dan sehat selalu Bapak Andika Perkasa dan keluarga. Andika Hendi untuk Jateng 1 https://t.co/6zpDy6jDX9;positif
Survei terbaru Pilgub Jateng MRSC (@saiful_mujani) Andika Perkasa - Hendi unggul! Dihajar fitnah2 tak berdasar justru militansi pendukung @AndikaPerkasa02 @hendrarprihadi smangkin terbentuk https://t.co/z3U3EruxEk https://t.co/lA06ZHV3CH;netral
Mas Hendi gimana cara meningkatkan PAD melalui tatakelola pemerintahan? --- Kami punya pengalaman digitalisasi pelayanan publik di Semarang. E-Government ini mempercepat birokrasi masyarakat. Sing wong Semarang tru kah? Iki nek bener kebanting pol wakile Luthfi https://t.co/SZ03zLEPHM;netral
Pasangan Andika - Hendi ketika berkunjung ke Cilacap dan di suguhi tampilan kesenian khas Cilacap yaitu Ebeg. Jateng ya Rambo bukan Sambo. ;netral
Yg onoh suka main kotor... Beda bgt kelasnya sm Andika-Hendi yg bersih dan amanah yg selalu py niat tulus memperjuangkan nasib masyarakat Jawa Tengah. Jawa Tengah coblos No.1 Andika-Hendi... https://t.co/BUB92opQMp;positif
PILKADA JATENG. Road Show Andika-Hendi di Tegal. Blusukan ke Obyek Wisata Guci... Seru bgt nih... https://t.co/45rbePjQ4a;netral
Ada momen unik Luthfi nybut wakilnya Pak Hendi wkwk - Yasin mijitin Luthfi. - Masih banyak waktu terbuang;netral
Ihhhh.... Ini Ahmad Luthfi mbok cari gagasan yg baru kek kreatif dong. Masa ngopi punya orang mulu. Kaya Andika Hendi kreatif !!!;netral
 Ya ini bener.. ada aplikasi Lapor Hendi sama akun twt juga sapa mas hendi apa ya klo ga slh.. trs program ini diterusin sma walikota yg sesudah nya @.sapambakita Aku dlu srg lapor disitu mslh lampu jalan mati.. traffic light mati brt supirny ngawur dll.. cept tanggap juga..;positif
Padahal ada di sampingnya kok bisa-bisanya Ahmad Luthfi lupa nama calon wakil sendiri apa emang gak cocok pasangannya. Ama pasangan aja lupa apalagi dengan janji ke rakyat. Jateng Andika Hendi ;netral
Pasangan Andika-Hendi seharian melakukan perjalanan spiritual berziarah ke makam tiga tokoh nasional KH Hasyim Asy'ari KH Wahid Hasyim dan KH Abdurrahman Wahid dilanjutkan ziarah ke makam Bung Karno di Blitar. Semuanya adalah bapak-bapak.bangsa. Dari perjalanan spiritual itu https://t.co/MHVgL70PQp;netral
lhoh.. bagaimana kepripun Lutfi ini ? Ditanya kemitraan dengan pusat malah mbahas rumah sampai jamban... Pokoknya milih Andika Hendi aja yang jelas memahami jateng.. #JatengPerkasa https://t.co/VEl6v3uwEd;positif
Didampingi Ketua Tim Pemenangan Andika-Hendi KH Umar Wahid Hasyim pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) berziarah ke makam tiga tokoh Nahdlatul Ulama (NU) Hadratussyaikh KH Hasyim Asyari KH Wahid https://t.co/wIQf7J3UaT;netral
Semarang di tangan pak hendi sakjose pol2an. Bukan cuma e-government aja. Sekarang ada museum kota lama yg bisa dipesan kewat aplikasi lunpia tanpa bayar tiket alias gratis;positif
Segitu tebalnya bahan contekannya Pantesan...nyebut wakilnya aja salah malah yg disebut HENDI;negatif
Woowww perlahan tapi pasti elektabilitas Andika Perkasa - Hendi telah melampaui Ahmad Luthfi - Yasin https://t.co/Uemp0MP9ES;positif
Gak perlu jadi jahat nelawan penguasa yg jahat. Kita tetap berjuang dgn nilai yg kita pegang dengan cara2 yg benar bukan dengan cara yg melanggar. Inilah yg membuat perjuangan @PDI_Perjuangan beda krn memegang teguh nilai2 itu. Andika Perkasa - Hendi simbol perjuangan rakyat https://t.co/brKcgYnuCc;netral
@jawafess Sebagai warga Semarang ingin menjawab kalo benar. Lapor Hendi juga satset bgt sih. Lapor jalan rusak cuma 5 hari kemudian lgsg ada perbaikan padahal lapornya lewat twitter. Tapi ya kurang tau kalo nanti Jateng semoga tetap sama bahkan lebih baik.;positif
Clossing mas Hendi @hendrarprihadi keren. #AndikaHendi bkn omong doang tpi sdh Nglakoni. Bkn omon2 tpi sdh terbukti. Bkn jualan slogan dan nama mantan serta nama presiden. Satu tujuan satu rasa satu karsa utk Jawa Tengah Perkasa #JatengBerSATU https://t.co/5rEfplri8N;positif
@jawafess Disclaimer saya bukan orang Semarang baru punya KTP Jateng aja baru tahun 2023 akhir karena nikah sama orang Kudus. Tapi emang liat pak Hendi kelihatan professional menurutku Malah yg agak disesalkan kenapa pak Hendi cuma jadi cawagub? Arahan ibu sih yaa;netral
Terdapat masalah Backlog perumahan mencapai 204rb. Menurut Data RPJPD Pemprov Jateng pemerintah hanya mampu mempersiapkan pertahunnya 15rb rumah. Ini perlu waktu 21 tahun untuk menyelesaikan. Apa program Gus Yasin untuk mengatasi ini? Pelan pelan mas Hendi https://t.co/5plYEloMfs;negatif
saya juga berharap bgt Pak Hendi bisa jadi cagub cuma ya beliau terkenalnya di Semarang aja nggak merata Jawa Tengah jauh lebih bagus elektabilitas Andika karena pernah jadi Panglima. Pertimbangan partai mungkin itu sih;netral
Tak apa kalian rusak baliho Andika-Hendi tak apa kalian cabutin baliho Andika-Hendi. Asal kalian tau @AndikaPerkasa02 dan @hendrarprihadi ada di hati masyarakat Jawa Tengah bukan di Baliho. https://t.co/UhBKEKm26f;netral
Gebyar Ebeg Nusantara yang mengumpulkan ratusan para pekerja seni budaya Ebeg Lengger Sinden Gamelan dll tumpah ruah bersatu bersama ribuan penonton. Semuanya yakin semuanya optimis Semuanya datang mendukung perjuangan Pak Andika dan Pak Hendi. #JatengBerSATU #JatengPerkasa https://t.co/QeLBHfL3AH;positif
Cawagub Jawa Tengah nomor urut 1 Hendrar Prihadi (Hendi) menegaskan pentingnya peran budayawan dalam pembangunan kota;netral
Andika Perkasa beserta istri menggunakan hak pilihnya di #Pilkada2024 dgn nyoblos di TPS yg sama dgn Hendrar Prihadi TPS 003 Kelurahan Lempongsari Gajahmungkur Kota Semarang. Andika Perkasa : Di bilik suara adalah momen sakral. Di sana tidak ada pangkat tidak ada jabatan https://t.co/cDd4WIQXK1;netral
Keluarga besar gw di Jateng pilih ini.. Cagub 01 = *Andika Perkasa - Hendrar Prihadi* .. Kalian ? https://t.co/bT69aw1TOF;positif
Hasil hitung cepat atau quick count Pilkada Jawa Tengah 2024 Rabu (27/11/2024) menunjukkan bahwa pasangan calon gubernur dan wakil gubernur Ahmad Luthfi-Taj Yasin mengungguli pasangan nomor urut 01 Andika Perkasa-Hendrar Prihadi. Hal ini dikonfirmasi langsung oleh Cawagub https://t.co/46b9vOO85y;netral
Momen kebersama Mas Rambo dengan kawan-kawan difabel. Salut Andika Perkasa - Hendrar Prihadi untuk Jateng yang perkasa. . . . Andika-Hendi menyala #JatengPerkasa https://t.co/bLcr4n7ZQd;positif
Dikepung belasan partai dihajar pakai bansos dan diserang pakai hoax tapi Pak Andika tetap PERKASA Andika Perkasa - Hendrar Prihadi untuk Jateng yang perkasa. Andika-Hendi menyala . . . #JatengPerkasa #JatengBerSATU https://t.co/O6sYTqvLfB;netral
Andika Perkasa - Hendrar Prihadi untuk Jateng yang perkasa Abu Nafi - Andika Adikrishna untuk Blora yang lebih maju dan lebih sejahtera. . . . Menyala https://t.co/WoS9j2wwum;netral
Jateng butuh sosok pemimpin yang mampu mengayomi dan melayani warga dengan senyum bukan sosok yang ngamukkan kayak paslon sebelah. Andika Perkasa - Hendrar Prihadi untuk Jateng yang perkasa. . . . Andika-Hendi menyala #JatengPerkasa https://t.co/2KIocFMhyW;netral
Terpukul Kehilangan Basis Jateng Megawati Beri Instruksi Khusus: Megawati mengaku kecewa atas hasil sementara Pemilu di Jawa Tengah di mana pasangan Andika Perkasa-Hendrar Prihadi yang diusung PDI Perjuangan kalah dari pasangan Ahmad https://t.co/Sp3ydkGdHr #TrenAsia https://t.co/vydPzpQzzl;negatif
2. Pilgub Jawa Tengah Andika Perkasa dan Hendrar Prihadi dalam Quick Count tumbang oleh pasangan Luthfi dan Taj Yasin. #Pilkada2024 https://t.co/CJsg7IZ9Eu;negatif
Pasangan calon nomor urut 1 Pilgub Jawa Tengah (Jateng) Andika Perkasa dan Hendrar Prihadi (Hendi) akan menggunakan hak suaranya di tempat yang sama yakni TPS 3 RT 1 RW 4 Kelurahan Lempongsari Kecamatan Gajahmungkur Kota Semarang. https://t.co/Oxb33KgkqQ;netral
Ayo sedulur kabeh warga Jawa Tengah tanggal 27 november 2024 datang ke TPS COBLOS NO. 1 | Jenderal TNI (Purn.) Andika M Perkasa - Hendrar Prihadi (Hendi);positif
PDI Perjuangan mengakui faktor Jokowi menjadi penyebab kekalahan pasangan calon Gubernur Jawa Tengah Andika Perkasa - Hendrar Prihadi. https://t.co/ns6OyEQkD6 https://t.co/QEUg83IrmS;netral
Pasangan calon gubernur dan wakil gubernur pada Pemilihan Kepala Daerah atau Pilkada Jateng 2024 Andika Perkasa dan Hendrar Prihadi atau Hendi akan menggunakan hak suaranya di Tempat Pemungutan Suara (TPS) 3 RT 1 RW 4 Kelurahan Lempongsari Kecamatan Gajahmungkur Kota Semarang https://t.co/Leee6Zmutb;netral
Semoga Tuhan mengabulkan doa para ulama2 ini demi kemenangan mas Rambo Andika Perkasa dan mas Hendrar Prihadi... Amin amin amin;netral
Dukungan buruh untuk Andika - Hendrar di JATENG. https://t.co/zvVDulTNf6 https://t.co/2Z1Yi92REq;netral
Pilkada Jawa Tengah 2024 Visi Paslon Nomor Urut 1 Muhammad Andika Perkasa - Hendrar Prihadi Jembatan Emas Menuju Jawa Tengah Aman Sejahtera Berdikari Dan Ramah Lingkungan @KPU_Jateng;netral
Calon Gubernur dan calon Wakil Gubernur Jawa Tengah (Jateng) nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) bersama pasangan calon Wali Kota dan Wakil Wali Kota Surakarta nomor urut 1 Teguh Prakosa dan Bambang Nugroho (Teguh Bambang) berdialog dengan Gen Z https://t.co/YcVTBIMqUP;netral
Walau hanya sebentar tapi belum tentu semua orang bahkan pemimpin untuk luangkan waktu bercengkrama seperti ini . Andika Perkasa dan Hendrar Prihadi untuk Jateng yang bermartabat.;netral
Turnamen Mobil Legend untuk Gen Z bersama Andika - Hendi. Paslon no 1 Andika Perkasa dan Hendrar Prihadi lebih memilih melakukan kampanye pendekatan langsung pada masyarakat Jawa Tengah. #JatengPerkasa https://t.co/4sGtkShT0x;netral
Tunggu suara kami di TPS Jendral... Krn kami yakin di pundak Mas Rambo Andika Perkasa dan mas Hendrar Prihadi #JatengBerSATU dlm mewujudkan #JatengPerkasa Moment Keseruan kampanye terakhir Andika - Hendi di Purwokerto;netral
Pak Andika Perkasa dan Hendrar Prihadi mencoblos di TPS yang sama di kawasan Gajahmungkur Kota Semarang Jateng hari ini. Hendi : Semuanya kami serahkan kepada Allah. Semua hasilnya itu adalah yang terbaik. https://t.co/2O9MoCCIsK;netral
Anak muda Jawa Tengah mantap memilih paslon Andika Perkasa-Hendrar Prihadi (Andika-Hendi) Andika-Hendi Sapa Gen Z di Turnamen Mobile Legends;positif
Calon Gubernur Jawa Tengah nomor urut 1 Andika Perkasa telah memberikan hak suaranya pada Pilkada 2024. Andika datang ke TPS 003 Kelurahan Lempongsari Kota Semarang pada Pukul 12.17 WIB. Ia datang bersama istrii dan Calon Wakilnya Hendrar Prihadi dan istri. Andika tampak senang https://t.co/JkYEmtlISj;netral
Calon Wakil Gubernur Jawa Tengah (Jateng) nomor urut 1 Hendrar Prihadi (Hendi) menitipkan pesan untuk anak muda Jateng. Hal itu diungkapkan saat dialog bersama anak muda Karanganyar. Pesan yang pertama Hendi menitipkan untuk memulai pro dengan produk dalam nengeri.  https://t.co/S368gFnaKg;netral
Quick count Litbang @hariankompas Pilkada gubernur - wagub Jawa Tengah (suara masuk 99 00 %) jam 18.04 WIB: 1. Ahmad Luthfi- Taj Yasin Maimoen raih 59 30 % suara. 2. Andika Perkasa-Hendrar Prihadi sebesar 40 70%. https://t.co/vJqpoNHsfK;negatif
Pasangan calon gubernur dan wakil gubernur Jawa Tengah nomor urut 1 Andika Perkasa-Hendrar Prihadi unggul sementara di TPS 12 Kelurahan Sumber Kecamatan Banjarsari Solo Jawa Tengah Rabu (27/11/2024). TPS 12 Sumber merupakan lokasi Presiden ke-7 RI Jokowi mencoblos. https://t.co/F1Gt6AEKlX;positif
Kalo kita mau bicara jujur tanpa diendorse Presiden dan mantan Presiden juga tanpa bansos si Lutpi bukan lawan yang sepadan dengan Pak Andika. Pak Andika jauh lebih unggul. Andika Perkasa - Hendrar Prihadi untuk Jateng yang perkasa. . . . #JatengPerkasa #JatengBerSATU https://t.co/cVKIAHM5Vr;positif
Ayo masyarakat Jawa Tengah datang ke TPS Rabu 27 November 2024. Pastikan anda sekeluarga datang. Di TPS Buka surat suara lis warna merah marun. Lalu beri suara dukunganmu untuk Andika Perkasa-Hendrar Prihadi (Andika-Hendi) dengan mencoblos nomor urut 1. https://t.co/VDkfMVrj0L;netral
Cagub/cawagub Jateng Andika Perkasa - Hendrar Prihadi menutup kampanye terakhirnya dengan Sholawat bersama Gus Ali Gondrong. Adapun kampanye Andika-Hendi ini dihadiri masyarakat Jawa Tengah yang jumlahnya tak terhitung.;netral
Perjuangan Komandan Pacul dalam mendukung Andika Perkasa dan Hendrar Prihadi tak diragukan. Jadi tak elok kalo menimpakan kesalahan kekalahan Andika - Hendi pada beliau apalagi menuduhnya main dua kaki. https://t.co/ZBmMNAeOmL;negatif
Pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah (Jateng) nomor 1 Andika Perkasa dan Hendrar Prihadi(Andika-Hendi) akan menyerahkan seluruhnya kepada masyarakat jelang pencoblosan pada pemilihan gubernur dan wakil gubernur atau Pilgub Jateng 2024. Yang jelas kami sudah https://t.co/ptBuTqXbfY;netral
#PilkadaJateng2024 #RekamJejak Cawagub Jateng Paslon 01 Hendrar Prihadi | Hendi Terima Dana .K.O.R.U.P.S.I. Infrastruktur dari Terpidana Korupsi Damayanti Wisnu Putranti Anggota DPR RI Komisi IV dari F-PDIP untuk Kampanye Pilkada Semarang tahun 2015. 26/09/2016 Terbukti https://t.co/aLjzUxczOv;negatif
Pasangan Jenderal TNI (Purn) Andika Perkasa dan Hendrar Prihadi mendapatkan 40% suara dengan dukungan 1 partai saja yaitu PDIP @PDI_Perjuangan @Andikaperkasa09 https://t.co/6a6sdmt4zV;positif
Cawagub Jateng no urut 1 Hendrar Prihadi memberikan pernyataan kesiapan timnya sebelum mencoblos di TPS 3 Lempongsari Semarang Jateng Rabu (27/11). ;netral
Hasil hitung cepat pasangan Ahmad Luthfi-Taj Yasin Maimoen unggul telak atas Andika Perkasa-Hendrar Prihadi. Sobat Republika bagaimana tanggapan sobat Republika? https://t.co/6TKSkJiJXK;negatif
Hasil hitung cepat (quick count) untuk Pilgub Jawa Tengah menempatkan pasangan Ahmad Luthfi-Taj Yasin unggul dari pasangan Andika Perkasa-Hendrar Prihadi. Pasangan Luthfi-Yasin mendapat suara di kisaran 58%. Sementara calon dari PDIP Andika-Hendi memperoleh suara di kisaran 41% https://t.co/ibe2YZd4Kx;negatif
Ada rindu dan kenangan pada momen2 seperti ini. Tinggal menunggu tanggal 27 November nanti ikhtiar terakhir kita pilih Andika Perkasa dan Hendrar Prihadi untuk Jateng Perkasa dan Hebat. #JatengPerkasa https://t.co/XXgDVFZKLn;netral
Kandidat pasangan nomor urut satu Andika Perkasa-Hendrar Prihadi memberikan hak suaranya di Semarang. ;netral
Pasangan calon nomor urut 2 Ahmad Luthfi-Taj Yasin Maimoen berhasil mengalahkan Andika Perkasa-Hendrar Prihadi di #Pilkada2024 Jawa Tengah versi #Quickcount. Hasil Quick Count dari berbagai lembaga survei menunjukkan bahwa Jateng yang sering dijuluki basis massa terbesar PDI https://t.co/kOdkC0g94N;netral
Calon Gubernur Jawa Tengah nomor urut 1 Andika Perkasa telah memberikan suara pada Pilkada 2024. Andika datang ke TPS 003 Kelurahan Lempongsari Kota Semarang pada Pukul 12.17 WIB. Ia datang bersama istrinya dan disamping Calon Wakilnya Hendrar Prihadi dan istri. Andika tampak https://t.co/8T4LV7ee00;netral
"@jawafess murni warisan legacy nya Hendrar Prihadi sih... aslinya podo wae mainan bansos &amp; saweran :D";negatif
Cawagub Jateng nomor urut 1 Hendrar Prihadi atau Hendi menyatakan telah bekerja keras selama masa kampanye. Dia pun optimistis pasangan Andika-Hendi bakal unggul;positif
Elektabilitas head to head pasangan calon pasangan Ahmad Luthfi-Taj Yasin Maimoen dengan 57 8% mengungguli pasangan Andika Perkasa-Hendrar Prihadi dengan 32 8% ungkap peneliti Populi Center Dimas Ramadhan https://t.co/kAtR8vggoA;negatif
Penghitungan suara Pilgub Jateng 2024 sudah dimulai pada Rabu (27/11) siang. Ada dua paslon bertarung di Jateng yakni paslon nomor urut 1 Andika Perkasa-Hendrar Prihadi dan paslon nomor 2 Ahmad Luthfi-Taj Yasin Maimoen. Andika-Hendi diusung PDIP.;netral
Ayo Warga Jateng gunakan hak pilih untuk kemajuan Jawa Tengah jangan salah pilih. Coblos no 1 Andika Perkasa dan Hendrar Prihadi. #JatengPerkasa https://t.co/PodQE6ufkZ;positif
Punya pemimpin yang baik dan berprestasi jadi harapan warga Jateng. Bersama wujudkan dengan coblos no 1 Andika Perkasa dan Hendrar Prihadi besok 27 November 2024. https://t.co/8DvgbywJTx;positif
ASA warga Jateng akan menyala terjaga dengan kehadiran pemimpin yang Perkasa Hebat teruji dan berkualitas. Andika Perkasa dan Hendrar Prihadi untuk Jateng Maju dan Bermartabat. https://t.co/BBS8Q6KCC9;positif
Megawati Soekarnoputri memimpin langsung koordinasi pemenangan Andika Perkasa-Hendrar Prihadi sedangkan Jokowi ikut berkampanye bersama Ahmad Luthfi-Taj Yasin. Solo Raya dan Kota Semarang basis kekuatan Andika-Hendi Pantura Timur sentra massa Luthfi-Taj Yasin. ;netral
Wujudkan harapan kita untuk Jawa Tengah yang lebih baik besok 27 November 2024 datang ke TPS coblos no 1 Andika Perkasa - Hendrar Prihadi. https://t.co/CwFw2XNapM;positif
 ;netral
Dukungan terus berdatangan untuk Andika Perkasa dan Hendrar Prihadi Ucapan dan doa KH. Ahmad Saefudin Zuhri (Gus Zuhri) bersama KH. Umar Wahid (Adik Gus Dur) dari klaten untuk mas Rambo Yuk #JatengBerSATU ya https://t.co/R6mYHfl9KJ;positif
hendrar prihadi kalo kata gw percuma lu kerja bener ngerapiin smg akhirnya ttp yg maju komplotan genk sebelah;netral
Masyarakat Jateng itu lebih kepada SAYA IKUT KATA KYAI...pdhal taj Yasin ya gtu2 saja..masih lebih baik Hendrar Prihadi dia nyata bisa kerja....kmren dia jadi Wagub ya gak tau kerjanya sekarang di pilih lagi...Jateng gak akan pernah jadi propinsi maju;negatif
QC: Indikator 1. Andika Perkasa-Hendrar Prihadi 41.72% 2. Ahmad Luthfi-Taj Yasin Maimoen 58.28%. https://t.co/KghtEf9AOW. ;negatif
Hitung Cepat Pilkada Jawa Tengah 2024 1. Muhammad Andika Perkasa - Hendrar Prihadi : 40 86% 2. Ahmad Luthfi - Taj Yasin Maimoen : 59 14% Suara Masuk : 100% @saifulmujani;negatif
Pemantauan Media Indonesia pada Minggu (24/11) Andika Perkasa-Hendrar Prihadi memilih memulai masa tenang Pilkada 2024 dengan menjalankan ibadah puasa. https://t.co/YIILswZfQf;netral
Pilgub Jateng Hendrar Prihadi: Aspirasi Anak Muda Kota Solo Jadi Inspirasi Pembangunan Jawa Tengah https://t.co/le83i2Pn79;netral
Calon Wakil Gubernur Jawa Tengah (Jateng) Hendrar Prihadi telah menggunakan hak pilihnya. Ia hadir bersama istri dan ketiga anaknya yang kompak mengenakan pakaian putih. https://t.co/b7zqRTSye2;netral
Warga Kelurahan Lempongsari Kec. Gajahmungkur Semarang mulai menggunakan hak pilihnya di TPS 3. Direncanakan di TPS ini nantinya Cawagub Hendrar Prihadi akan mencoblos pukul 09.00 WIB disusul Cagub Andika Perkasa pukul 12.00 WIB Rabu (27/11). ;netral
Orang Jateng bakal rugi bgtt kalo Hendrar Prihadi ga kepilih Soalnya pas dulu menjabat di Semarang kerasa bgt perubahannya terutama tata kotanya mulai banyak taman2. Tapi kalau emang mau pilih yg hasil endorse yaa udah;positif
Kalo misal andhika kurang srek. Lihat hendrar prihadi deh. Kerja dia bagus taukkkk;positif
@cingreborn Matane do picek ra nyawang hendrar prihadi;netral
@WagimanDeep212_ Bismillah... Saya beserta istri dan 2 anak saya yg sudah punya hak pilih akan mencoblos Andika Perkasa dan Mas Hendrar Prihadi.;positif
Aslinya gw juga bingung bang gk ada yg mending gw liatnya lebih ke arah wakilnya yaitu pak hendrar prihadi ini kerjanya bagus dulu pas jd walkot di semarang;netral
Kemenangan ini menjadi langkah awal untuk merealisasikan visi besar Jateng BerSATU. Semoga Andika Perkasa dan Hendrar Prihadi dapat menjalankan amanah dengan baik Andika Hendi Menang #JatengBerSATU;positif
Ketua KPU Jateng Handi Tri Ujiono mengatakan debat yang mempertemukan pasangan calon nomor urut 1 Andika Perkasa-Hendrar Prihadi (Hendi) dan pasangan nomor urut 2 Ahmad Luthfi-Taj Yasin berlangsung lancar.;netral
Pasangan Ahmad Luthfi-Taj Yasin unggul versi hitung cepat dari lawannya Andika Perkasa-Hendrar Prihadi atau Hendi. Terkait hasil ini pengamat politik Undip menyebut ada Jokowi effect di balik keberhasilan Luthfi-Yasin di kandang banteng ini. https://t.co/wuMpbZi9DV;positif
Udah bang masing masing emang punya kekurangan tp seenggaknya semarang pernah dipimpin pak hendrar prihadi dan itu bagus skrg malah ahmad lutfi yg keknya menang wtf.. agak susah krn skrg di jateng pada ga suka banteng bang gegara jokowi di rendahin bu mega jir efeknya ngeri;positif
Quick Count Pilkada Jateng Ahmad Luthfi-Taj Yasin Unggul Telak dari Andika Perkasa-Hendrar Prihadi;negatif
maaf mbak izin tanya. Buat pak Hendrar Prihadi ini achievement terbaiknya kalau bole tau apa kah?;netral
Waktu di Solo ngobrol sama supir grab dia bilang hampir semua orang Solo itu pasti dukung Jokowi. Waktu di Semarang semua orang dukung Hendrar Prihadi mantan walkot Semarang cawagub pasangan Andika Perkasa. Jateng bakal gimana ya.;netral
Wong Jateng Khususnya Warga Semarang Harusnya Sudah Paham Pengganti Walkot Semarang Hendrar Prihadi | Hendi saja jadi TSK KPK. Partainya dari Partai Dinasti Ibunya Puan (PDIP) ;negatif
Kawal terus kemenangan Andika Perkasa dan Hendrar Prihadi https://t.co/XFb08acpJ4;positif
Hasil survei terbaru SMRC menunjukkan elektabilitas pasangan cagub/cawagub Jateng Andika Perkasa - Hendrar Prihadi semakin unggul. Andika-Hendi : 50 4 persen. Yuk warga Jateng kawal terus Mas Rambo sampe menang.;positif
Meskipun tidak didukung belasan partai tidak diendorse Presiden dan juga tidak dipromosikan oleh artis-artis ternama namun Mas Rambo tetap menyala. Andika Perkasa - Hendrar Prihadi untuk Jateng yang PERKASA . . . Andika-Hendi menyala #JatengPerkasa https://t.co/s0HM6bfirv;positif
Calon Wakil Gubernur Jawa Tengah Hendrar Prihadi (Hendi) disambut antusias warga dan pedagang saat blusukan ke Pasar Cepu Kabupaten Blora. Hendi menyapa warga dan pedagang pasar sekaligus menyerap aspirasi. Hadir pula Calon Bupati Blora nomor urut 2 Andika Adikrishna https://t.co/eeTXVhiTwu;positif
Cagub Jawa Tengah Nomor urut 1 Andika Perkasa disambut antusias Zilenial (Gen Z dan Milenial) Sudah saatnya JATENG di pimpin oleh Pak Andika Perkasa dan Hendrar Prihadi;positif
Hendrar Prihadi memberikan pertanyaan kepada Taj Yasin mengenai pelarangan wisuda atau studi tur untuk anak SMA/SMK dan meminta tanggapan Gus Yasin terkait pandangan kedepannya. Pertanyaan tersebut kemudian membuat situasi sedikit memanas;netral
@AndikaPerkasa02- @hendrarprihadi Disambut Ribuan Pendukungnya di Kayen Pati Calon Gubernur dan Wakil Gubernur Jawa Tengah Andika Perkasa - Hendrar Prihadi melakukan safari politik ke Pati Kamis (14/11/2024). Salah satu tempat yang disambangi adalah Kecamatan Kayen. Pada https://t.co/uNhkqcUmLX;netral
Andika Perkasa - Hendrar Prihadi melakukan safari politik ke Pati. Salah satu tempat yang disambangi adalah Kecamatan Kayen. Pada kesempatan ini Andika dan Hendi bertemu dengan ribuan petani dan pendukungnya. Kedatangan Andika dan Hendi juga tampak didampingi Pasangan Calon https://t.co/XzzSDHVqnb;negatif
Komandan Bambang Pacul terus fight untuk mengawal paslon cagub/cawagub Jateng Andika Perkasa - Hendrar Prihadi menuju Jateng 1. Teruntuk para Korea!! Yuk jangan biarkan Komandan kita berjuang sendirian . Dukung dan kawal Andika-Hendi untuk Jateng yang perkasa. https://t.co/3yLZIiJGqB;netral
Sufmi Dasco Bilang Meski PRESIDEN Prabowo Berhak Dukung Luthfi-Taj Yasin di Pilgub Jateng Hendrar Prihadi: Luar Biasa - https://t.co/OzeYkHfUpd https://t.co/B8fLgjqVSJ;netral
Andika Perkasa dan Hendrar Prihadi berikan janji yang realistis yang bisa direalisasikan untuk warga Jawa Tengah. Andika - Hendi Jateng Maju https://t.co/jmAGpUVwRc;netral
Debat pamungkas Pilgub Jateng 2024 akan dilaksanakan malam ini pukul 19.00 Lur! Jangan sampai terlewat! Saksikan adu argumen Andika Perkasa-Hendrar Prihadi dan Ahmad Luthfi-Taj Yasin untuk yang terakhir kalinya di manapun secara online di https://t.co/pVtTFpM50E #pilkada2024 https://t.co/96CXAl7Ewa;netral
Warga Jateng butuh pemimpin yang ramah dan rendah hati untuk jadi pengayomnya . Andika Perkasa dan Hendrar Prihadi untuk Jateng yang bermartabat. https://t.co/qBmXL37nQt;positif
Andika menegaskan ke depan hal itu akan menjadi salah satu programnya bersama Hendrar Prihadi jika terpilih di Pilgub Jateng 2024.;netral
Kenapa Warga Jateng butuh Rambo bukan Sambo Krn warga butuh sosok pemimpin yg setia bukan yg ketauan punya yg lain trs menyangkal... Bersama Mas Andika Perkasa dan mas Hendrar Prihadi wujudkan #JatengBerSATU;netral
Purnawirawan Polri di Jawa Tengah Deklarasi Dukung Andika Perkasa-Hendrar Prihadi https://t.co/pPSbl8pkX7;positif
Elektabilitas paslon gubernur dan wakil gubernur Jawa Tengah Andika Perkasa-Hendrar Prihadi unggul tipis atas paslon Ahmad Luthfi-Taj Yasin dalam survei Saiful Mujani Research And Consulting (SMRC) terbaru. Selisih angka kedua paslon itu hanya sebesar 3 4 persen saja. Dalam https://t.co/qFeRWPT91Y;positif
Inilah sebabnya masyarakat Jateng lebih memilih Rambo bukan Sambo Krn mas Andika Perkasa dan Mas Hendrar Prihadi lebih mengutamakan kepentingan masyarakat Jateng drpd kepentingan org2 atau golongan tertentu;positif
Adakah yang tahu otak pembunuhan ASN bappeda semarang pada tahun 2022? Tanya mantan walikota semarang Hendrar Prihadi yang saat ini jadi cawagub PDIP;netral
2/ Jokowi bakal all-out dukung Ahmad Luthfi-Taj Yasin. Tapi PDIP tetap optimis dengan Andika Perkasa-Hendrar Prihadi yang katanya makin kuat di survei. Bentar siapa yang panik nih?;netral
Paham kan knp warga Jateng lebih memilih mas Rambo bukan Sambo Bersama Mas Andika Perkasa dan mas Hendrar Prihadi wujudkan #JatengBerSATU yg semakin membuat #JatengPerkasa;positif
Dari Rakyat Untuk Rakyat. Elektabilitas Andika Perkasa dan Hendrar Prihadi unggul. Andika - Hendi no. 1 Jateng Maju https://t.co/QSw9vbTfoh;positif
 Itu kasus pas walikota Semarang Hendrar prihadi juga ya pak? Kapolda urusannya Jateng. Kalo Manahan Solo ya walkot Semarang dan Kapolsek solo lah...;netral
