normalized_text,sentimen
kalau pertanyaannya kenapa di lapangan dari siraman bansos bandela sembilan bahan mengumpulkan pokok hingga memobilisasi kepala desa yang terindikasi pertanyaannya bermasalah berpotensi masuk dalam daftar sprindik pun camat asn dan berbagai cara lainnya ditempuh untuk mengalahkan pak andika perkasa di,negatif
kalau pertanyaannya kenapa di lapangan dari siraman bansos sembilan bahan pokok hingga memobilisasi kepala desa yang terindikasi bermasalah berpotensi masuk pokok kayu dalam daftar sprindik pun camat asn dan berbagai cara lainnya ditempuh membabat untuk mengalahkan pak andika perkasa di bernas,negatif
maaf sambo ini mas rambo bukan saja bin mulyono yang tidak tahu etika berkunjung ke ndalem gus mus di rembang pakai perkasahendi meminta maaf karena andika merahmerah,negatif
maaf saja ini mas rambo bukan sambo bin mulyono andika tidak tahu rembang berkunjung ke ndalem gus mus di etika yang perkasahendi meminta maaf karena pakai merahmerah,negatif
setelah menyapa kader pdi perjuangan di wilayah ekskaresidenan banyumas pasangan cagubcawagub jateng andika perkasa dan hendrar prihadi melanjutkan road show ke kawasan pekalongan untuk mengikuti rakercabsus andika hendi jateng hebat,negatif
setelah kader perjuangan di wilayah ekskaresidenan banyumas pasangan cagubcawagub jateng andika perkasa hendrar prihadi melanjutkan road show ke wilayah pekalongan untuk mengikuti rakercabsus andika hendi jateng hebat,negatif
pemilihan kepala daerah jawa tengah selagi menjadi perhatian karena duet terdapat dua calon berpangkat jenderal purnawirawan yaitu ahmad luthfi dari polri dan andika perkasa dari tni kompetisi keduanya di ahmad jawa tengah memunculkan isu politik energik perang bintang apa dampak perang bintang pada pemilihan kepala daerah jawa,negatif
pemilihan kepala daerah jawa tengah jenderal menjadi perhatian karena terdapat dua perlombaan calon berpangkat jenderal purnawirawan yaitu ahmad luthfi dari polri berkedudukan dan andika perkasa dari tni kompetisi keduanya di jawa tengah memunculkan isu politik perang sentral bintang apa dampak perang bintang pada pemilihan kepala daerah jawa,negatif
roadshow andika perkasa hendrar prihadi dilaksanakan guna memastikan jajaran struktural partai pdi andika perjuangan di semua tingkatan solid bergerak untuk memenangkan kontestasi strategi politik pemilihan kepala daerah dengan dukungan simpatisan serta relawan andika hendi jateng hebat dilaksanakan,negatif
roadshow andika seluruhnya perkasa hendrar prihadi dilaksanakan guna memastikan jajaran struktural partai pdi perjuangan di semua tingkatan solid bergerak untuk memenangkan kontestasi politik bersama pemilihan kepala daerah dengan dukungan simpatisan serta relawan andika hendi jateng hebat seraya,negatif
rincian harta kekayaan cagub jateng salah satu jenderal tni yang kaya melintir indonesia,negatif
rincian harta kekayaan cagub jateng andika perkasa salah satu jenderal tni kaya melintir indonesia insider,negatif
perkasa ahmad luthfi sosok mumpuni,negatif
perkasa andika ahmad luthfi sosok mumpuni,negatif
survei pemilihan kepala daerah jateng elektabilitas dan popularitas andika perkasa penilikan vs ahmad luthfi ketat lewat,negatif
survei pemilihan dan daerah jateng elektabilitas kepala popularitas andika perkasa vs ahmad luthfi ketat lewat,negatif
kunjungan perkasa jadi sasaran foto warga saat andika ke cilacap,negatif
andika perkasa ke sasaran foto warga saat kunjungan jadi cilacap,negatif
fix jateng nomor andika perkasa hendrar prihadi ahmad luthfi taj yasin,negatif
jateng nomor urut andika perkasa hendrar prihadi ahmad luthfi taj yasin,negatif
detikdetik kapolda dan pj jateng tidak dengan andika perkasa takut sama mulyono,negatif
detikdetik kapolda dan pj jateng gubernur jateng tidak mau salaman dengan andika perkasa takut sama mulyono,negatif
dengan cagub saja kelakuan kalian sudah begini bagaimana dengan rakyat kecil semoga pak andika perkasa memenangkan konstalasi pilgub maka membersihkan jateng dari manusia² model begini,negatif
dengan cagub kelakuan kalian sudah begini bagaimana dengan rakyat kecil semoga andika perkasa pilgub dan membersihkan jateng dari manusia² model begini,negatif
sikap anggota polri yang seperti sangat tidak mencerminkan keharmonisan tnipolri bagaimanapun jenderal andika perkasa adalah mantan panglima tni dan tetap jadi bagian dari tni belum jadi apa sudah begini bagaimana kalau deh jadi gubernur bosnya,negatif
sikap anggota polri yang seperti ini sangat tidak mencerminkan keselarasan tnipolri biar bagaimanapun jenderal andika perkasa adalah mantan panglima tni dan tetap jadi stadium dari tni belum jadi apa sudah begini bagaimana kalau deh jadi gubernur bosnya,negatif
media sosial dihebohkan oleh unggahan saat yang menunjukkan calon momen gubernur jawa tengah jenderal tni purn andika video perkasa tampak diacuhkan sama pol bersalaman dengan kapolda jawa tengah irjen mengajak ribut hari wibowo dan pj gubernur jawa tengah komjen pol,negatif
media mengajak dihebohkan oleh unggahan video yang menunjukkan momen calon sama jawa tengah jenderal tni ribut andika gubernur perkasa tampak diacuhkan saat sosial bersalaman dengan kapolda jawa tengah irjen pol purn hari wibowo komjen pj gubernur jawa tengah dan pol,negatif
andika perkasa buka suara soal video viral uluran tangannya ditolak kapolda mungkin enggak pertolongan lihat,negatif
andika perkasa buka suara soal video viral tangannya ditolak kapolda mungkin enggak lihat,negatif
pilgub perkasa tengah andika jawa repost ahmad luthfi like rambo vs sambo,negatif
pilgub tengah andika perkasa repost ahmad luthfi like rambo vs sambo,negatif
pak kapolda jawa tengah ini saja namanya ribut ada enggak gubernur sih kalau jadi keributan lebih bijak lah pak kapolda serta pj heran bagaimanapun tengah jawa mas andika perkasa itu mantan panglima,negatif
kapolda kapolda jawa tengah ini saja namanya keributan jadi enggak pak sih kalau ada ribut lebih bijak lah pak heran serta pj gubernur jawa tengah bagaimanapun mas andika perkasa itu mantan panglima,negatif
ajudan tidak dalam ramah ajudan ringan lidah pj gubernur jateng tarik wartawan hingga jatuh wisnu menanyakan tentang alasan dorong nana sudjana tolak berjabat tangan dengan calon kpu gubernur jawa tengah dari pdip andika perkasa dalam acara deklarasi pemilihan kepala daerah damai yang berlangsung di kantor kpu,negatif
ajudan jatuh ramah ajudan kpu gubernur acara wartawan tarik hingga tidak wisnu menanyakan tentang alasan nana sudjana tolak berjabat tangan dengan calon gubernur jawa tengah dari pdip andika perkasa dalam jateng deklarasi pemilihan kepala daerah damai yang berlangsung di kantor pj,negatif
jelang kampanye begini respons andika perkasa saat dijuluki andika masalah bila warga jateng yang mengenalinya mirip rambo masyarakat ada yang panggil seperti itu bagaimana mereka punya hak mau apa sajalah ungkapnya selasa,negatif
jelang kampanye begini respons andika perkasa saat dijuluki rambo andika mengaku tidak masalah bila warga jateng analog yang mengenalinya mirip rambo masyarakat ada yang panggil seperti itu mau bagaimana lagi mereka punya rambo hak mau panggil apa sajalah demikian ini ungkapnya selasa,negatif
kalian yang mana andika retweet dan kalau lutfhi beleng kalian jateng butuh rambo bukan sambo andika ahmad luthfi,negatif
kalian pilih yang mana kalau andika retweet dan like kalau lutfhi beleng andika kalian jateng butuh rambo enggak bukan sambo andika perkasa ahmad luthfi,negatif
mayoritas dekat jateng pilih tni warga dengan rakyat terpilih pak andika perkasa bukan ladusing masih ladusing saja sombong tni jadi presiden yaitu kayak pak saja mau salaman sama pak,negatif
mayoritas warga jateng pilih ladusing tni dekat dengan rakyat yaitu pak andika perkasa bukan ladusing masih ladusing saja sombong tni jadi presiden terpilih kayak pak saja mau salaman sama sama pak,negatif
pandangan dan pemikiran calon gubernur jateng andika kosen untuk kaum marjinal serta terpinggirkan di jateng keadilan sosial menjadi pokok beliau,negatif
pandangan dan pemikiran calon gubernur jateng andika perkasa untuk kaum pokok kayu marjinal dan lagi terpinggirkan di jateng keadilan sosial menjadi pokok beliau,negatif
andika cawagubnya pak jadi di jateng lucu cagub berotot cawagub tatoan preman perkasareza jateng aman,negatif
jadi cawagubnya pak andika di jateng preman cagub berotot cawagub tatoan lucu perkasareza jateng aman,negatif
bagaimana gaes jawa tengah yang dibutuhkan rambo tengah yang muncul sambo jenderal andika perkasa calon gubernur jawa kenapa,negatif
bagaimana jawa tengah yang rambo kenapa muncul sambo jenderal andika calon gubernur jawa tengah,negatif
intip rumah perkasa yang super mewah,negatif
super rumah andika perkasa yang intip mewah,negatif
andika perkasa kunjungi pabrik tekstil di karanganyar gubernur jawa tengah nomor urut andika perkasa mengunjungi bengkel gubernur pabrik tekstil di karanganyar jawa tengah,negatif
andika perkasa gubernur pabrik tekstil di karanganyar kunjungi jawa jawa nomor urut andika perkasa mengunjungi pabrik tekstil di karanganyar tengah tengah,negatif
kunjungi perusahan tekstil di pemalang andika perkasa soroti phk masif yang terus terjadi calon gubernur jawa tengah nomor urut andika perkasa kembali melakukan ekspedisi politiknya ke kabupaten pemalang jawa tengah,negatif
kunjungi perusahan tekstil di pemalang andika perkasa soroti phk masif yang safari gubernur calon terjadi jawa tengah nomor urut andika perkasa kembali melakukan politiknya terus ke kabupaten pemalang jawa tengah,negatif
ahmad luthfi vs andika hasil survei pemilihan kepala daerah jateng selisih makin tipis lewat tribunkaltim,negatif
elektabilitas pemilihan luthfi vs andika perkasa hasil survei ahmad kepala daerah jateng selisih makin tipis lewat tribunkaltim,negatif
sambangi pabrik tekstil di karanganyar andika perkasa janjikan,negatif
sambangi pabrik tekstil di karanganyar pada andika perkasa janjikan ini,negatif
ini prioritas program cilacap perkasahendi untuk andika dan jawa tengah,negatif
ini prioritas program andika perkasahendi untuk cilacap dan jawa lagi,negatif
akui kalah start elektabilitas perkasa andika terkini hasil survei paslon pemilihan kepala daerah jateng,negatif
akui kalah start elektabilitas andika perkasa terkini hasil survei paslon jateng pemilihan kepala daerah jateng,negatif
hasil survei terbaru di pemilihan ahmad kepala daerah jateng sengit andika perkasa vs ahmad luthfi siapa terkuat,negatif
terbaru hasil survei terbaru di pemilihan kepala daerah jateng sengit andika perkasa vs ahmad luthfi siapa terkuat,negatif
cagub andika bertemu para buruh di sukoharjo,negatif
momen bertemu jateng andika perkasa cagub para buruh di sukoharjo,negatif
akhlak kukuh seorang andika perkasa mantan panglima tni ini rambo bukan sambo jangan pernah dibandingkan,negatif
akhlak seorang andika perkasa mantan komandan tni ini rambo bukan sambo jangan pernah dibandingkan,negatif
enggak panik melihat antusias warga yang dukung andika perkasa hendi di pilgub jateng makanya sampai menyerukan untuk menghalalkan segala cara menangkan luthfi kalau nabrak aturan jangan seperti ini juga rupanya cara dia bisa jadi ketum golkar,negatif
bagaimana enggak panik melihat antusias warga yang dukung andika perkasa hendi di pilgub menghalalkan makanya bahlil sampai menyerukan untuk ini kalau cara menangkan luthfi segala nabrak aturan jangan ketahuan seperti jateng juga rupanya cara dia bisa jadi ketum golkar,negatif
tim pemenangan gelar rapat dipimpin dari umar wahid hasyim ketua pemenangan andikahendi umar wahid hasyim rapat tim inti di posko pemenangan jateng perkasa di jalan pandanaran semarang pada senin jateng perkasa,negatif
tim pemenangan gelar pemenangan jateng dari umar wahid hasyim ketua tim pemenangan andikahendi umar wahid hasyim menghadiri rapat tim rapat dipimpin di posko pemenangan jateng perkasa di jalan pandanaran semarang pada senin inti perkasa,negatif
calon gubernur pula wakil gubernur jawa tengah nomor urut andika perkasahendrar prihadi mengunjungi pasar johar di kecamatan semarang tengah kota semarang rabu menurut andika perkasa pasar menjadi salah satu pusat sosialisasi masyarakat di jawa tengah,negatif
calon gubernur dan wakil lupa gubernur jawa tengah nomor urut andika jawa perkasahendrar prihadi mengunjungi pasar johar di kecamatan semarang tengah kota semarang rabu menurut andika perkasa pusat pasar menjadi salah satu pusat sosialisasi masyarakat di jawa tengah,negatif
pasangan calon gubernur jawa tengah sih rambo andika bahadur dan mas hendi berziarah ke makam para raja jawa di yogyakarta,negatif
calon jawa tengah sih rambo andika perkasa dan mas hendi berziarah ke makam para raja jawa di yogyakarta,negatif
ini pilgub jenderal tni besan andika perkasa yang beda pilihan dengan pks di sosok jateng,negatif
sosok jenderal besan andika perkasa yang beda pilihan dengan pks pilgub jateng,negatif
relawan andika jantan berbelok dukung ahmad lutfi taj yasin di pilgub jateng,negatif
andika perkasa berbelok dukung ahmad lutfi taj yasin di pilgub jateng,negatif
jendralpurn andika perkasa dengan segudang prestasinya dan keberaniannya merubah aturan² ditubuh tni yang dinilai tidak relevan serta tidak memenuhi rasa keadilan dan hakasasi bang rakyat tulis iya rasa keadilan dan hak fundamental bagi rakyat bagaimana dengan calon kalian,negatif
jendralpurn andika perkasa dengan segudang prestasinya dan keberaniannya merubah aturan² ditubuh tni yang dinilai tidak relevan serta tidak memenuhi rasa keadilan dan mengenyam hakasasi bang rakyat relevan catat iya rasa keadilan dan hak asasi bagi keberaniannya rakyat bagaimana dengan calon kalian,negatif
tap mprs nomor xxvmprs pembubaran partai komunis indonesia pernyataan sebagai organisasi terlarang di seluruh wilayah negara xxvmprs bandela republik indonesia pak jenderal purnawirawan andika perkasa salah mengartikan tap mprs volume nomor xxvmprs underbon terafiliasi wajib terlarang,negatif
tap mprs nomor xxvmprs pembubaran partai komunis indonesia pernyataan sebagai organisasi purnawirawan jenderal seluruh wilayah di republik indonesia pak negara terlarang andika perkasa salah mengartikan tap mprs nomor xxvmprs underbon terafiliasi wajib terlarang,negatif
cagub andika perkasa soal mengomong desa gym saya enggak pernah program itu,negatif
cagub andika perkasa soal program desa gym saya enggak pernah itu,negatif
alhamdulillah lutfi semakin andika solid ngopeni lan ngayomi untuk jawa tengah relawan andika perkasa berbelok dukung ahmad lutfi taj yasin di pilgub jateng,negatif
alhamdulillah semakin solid ngopeni lan ngayomi untuk jawa tengah relawan andika perkasa berbelok ahmad lutfi taj yasin di pilgub jateng,negatif
kunjungan cagub cawagub jatengpak andika perkasa cawagub dan pak hendar prihadi ke pabrik jamu sido muncul semarang,negatif
kunjungan cagub jatengpak andika perkasa dan pak hendar pabrik jamu sido muncul semarang,negatif
kerap tidak antusias masyarakat andika perkasa ungkap pamor istrinya disambut kalah dengan dirinya,negatif
kerap disambut antusias masyarakat andika perkasa ungkap pamor istrinya tidak kalah dengan bertenaga dirinya,negatif
ketika andika perkasa jadikan debat pemilihan kepala daerah jakarta referensi sebagai,negatif
ketika andika perkasa debat pemilihan kepala daerah jakarta sebagai referensi,negatif
andika perkasa dikeroyok oleh partai presiden prabowo wakil presiden gibran mantan presiden uang amp amplop bansos anak presiden nyontek debat partai politik baru tapi mas rambo rambo masih rambo dapat suara benar kim plus dan jokowi ketua,negatif
andika perkasa dikeroyok oleh partai presiden prabowo wakil presiden gibran mantan kepala negara uang amp amplop bansos anak presiden nyontek debat partai politik baru tapi mas rambo masih dapat suara benar kim plus dan jokowi,negatif
momen jenderal tni purn kosen andika perkasa berdialog dengan nelayan jepara sedulursedulur jepara dukung andikahendi,negatif
jenderal tni purn andika perkasa berdialog dengan sedulursedulur jepara andikahendi,negatif
done lah baru tahu yang nyalon jadi bupati banyumas cuman satu kandidat saja gubernur dua kandidat nan saja bpkjenderal tni purn andika sama perkasa ahmad paham luthfi taj yasin,negatif
done lah hangat tahu yang nyalon jadi bupati banyumas cuman satu kandidat saja gubernur dua kandidat saja bpkjenderal tni purn andika sama perkasa ahmad luthfi taj yasin,negatif
paslon perkasahendrar dan wakil gubernur jawa tengah nomor urut ahmad luthfitaj yasin mengungguli gubernur andika sejumlah prihadi dalam pemilihan kepala daerah jawa tengah berdasarkan hasil hitung cepat dari rivalnya lembaga survei,negatif
paslon gubernur dan wakil gubernur jawa tengah nomor urut ahmad luthfitaj yasin mengungguli rivalnya andika perkasahendrar prihadi dalam pemilihan kepala daerah jawa paruh berdasarkan hasil hitung cepat dari sejumlah lembaga survei,negatif
andika perkasa itu sosok pemimpin handal sebenarnya cuma salah kandang saja masuk lingkungan busuk bonyok,negatif
andika perkasa itu sosok pemimpin handal sebenarnya cuma terbalik kandang saja masuk lingkungan busuk,negatif
andika perkasa dan berbincang dengan seorang paskibra kosen,negatif
andika perkasa dengan berbincang dengan seorang paskibra,negatif
bahan gubernur jateng itu enggak ada yang bagus termasuk andika perkasa jadi saya enggak setuju dengan pernyataan ini he si nothing but a stupid guy licik pula everybody ini the tni knew bagaimana egosentrik dia jaman masih jadi kasad sampai kemarin please don t talk shit,negatif
calon gubernur jateng itu enggak ada ini yang bahadur bagus dengan jalan apa termasuk andika perkasa jadi saya enggak setuju dengan pernyataan ini he si nothing but a stupid guy licik pula everybody ini the tni knew bagaimana egosentrik dia jaman masih jadi kasad sampai guy kemarin please don t talk shit,negatif
masyarakat antusias menghadiri kampanye sabtu penutup andika perkasa dan hendrar prihadi sabtu november di purwokerto,negatif
masyarakat antusias menghadiri kampanye penutup andika perkasa dan hendrar sabtu november di purwokerto,negatif
jateng yang menang dengan kandang banteng cepat pdip ternyata kalah dimana hasil kalah atau penelitian dan pengembangan kompas pasangan sambo ahmad luthfi identik lawan andika perkasa tepat gang gaess sekali mulyono membangun serangan termasuk di jatim dan airin juga hitung,negatif
jateng yang identik dengan kandang banteng atau pdip ternyata kalah dimana hasil kurang cepat penelitian dan pengembangan kompas pasangan sambo ahmad luthfi menang lawan andika perkasa tepat betul-betul gaess gang mulyono membangun serangan termasuk dekat jatim dan airin juga kalah,negatif
pemilihan kepala daerah jateng andika perkasa luthfi pdip partai politik endorse presiden mantan presiden artis kades bansos gerakan jateng senyap rasio perolehan suara yang dilihat mata manusia pdip garis haluan kalah pilgub tapi enggak semua logika perwira manusia menangkap pdip tunggal,negatif
pemilihan kepala daerah jateng andika perkasa luthfi pdip partai politik endorse presiden mantan presiden artis kades bansos gerakan senyap rasio organisasi politik perolehan suara yang dilihat mata manusia pdip kalah pilgub tapi kades enggak semua bekas logika manusia menangkap pdip tunggal,negatif
hasil survei terbaru dari smrc dan charta politika dalam pemilihan kepala daerah jawa tengah menunjukkan kembaran dominasi pasangan ahmad luthfitaj yasin maimoen atas pasangan andika jawa perkasahendrar prihadi,negatif
hasil survei terbaru dari smrc dan charta dalam pemilihan kepala daerah tengah menunjukkan dominasi ahmad luthfitaj yasin maimoen atas pasangan andika,negatif
andika perkasa hendi di takluk jawa pas tengah wajar kalah karena melawan negara namun kalahpun tidak kalah telak kecuali kalahnya andika hendi lebihlebih hanya di dukung partai sedang lawan didukung kimplus partai serta didukung kades² pjpj bahkan baju coklat,negatif
andika perkasa hendi di jawa tengah wajar kalah karena melawan negara namun kalahpun tidak pjpj kalah telak kecuali kalahnya andika hendi hanya di dukung baju partai sedang lawan didukung kimplus partai serta didukung kades² pjpj bahkan baju tangguh coklat,negatif
hasil real count kpu sementara jawa gubernur tengah paslon andika perkasa hampir tertinggal dari ahmad luthfi,negatif
hasil luthfi count kpu sementara gubernur jawa tengah paslon andika perkasa hampir tertinggal dari ahmad real,negatif
kandang banteng roboh megawati serukan perlawanan basis terkuat pdip yang dikenal sebagai kandang banteng mengalami kekalahan mengejutkan dalam pemilihan kepala mintakat jateng pasangan calon bilangan urut andika perkasahendrar prihadi tertinggal dari ahmad luthfitaj yasin,negatif
urut banteng roboh megawati calon perlawanan basis terkuat pdip yang dikenal sebagai kandang ahmad mengalami kekalahan mengejutkan dalam pemilihan kepala daerah jateng pasangan serukan nomor kandang andika perkasahendrar prihadi tertinggal dari banteng luthfitaj yasin,negatif
pdip umum di megawati mengaku menyoroti pelaksanaan pemilihan kepala daerah serentak di berbagai daerah salah satu daerah yang disinggung megawati yakni jawa tengah ketua mengusung paslon andika perkasahendi pdip daerah tersebut megawati soekarnoputri mendapat banyak laporan buruk,negatif
ketua umum pdip megawati soekarnoputri menyoroti pelaksanaan seleksi kepala daerah serentak di berbagai daerah salah satu daerah yang disinggung megawati yakni jawa tengah pdip mengusung paslon andika perkasahendi di daerah tersebut megawati mengaku mendapat banyak liputan buruk,negatif
mantan panglima tni andika perkasa menjadi perhatian publik setelah diketahui akan suaranya dalam kepala daerah di semarang jawa tengah meski sebelumnya berdomisili di jakarta,negatif
mantan panglima tni andika tendas perkasa menjadi perhatian publik setelah diketahui akan memberikan menurunkan suaranya dalam pemilihan kepala daerah di semarang jawa tengah meski sebelumnya berdomisili di jakarta,negatif
andika terpantau wilayah jateng mas rambo kalah dan sambo menang dan dki jakarta menyala salah hormat pak andika perkasa dan mas andika hendi,negatif
terpantau wilayah andika jateng mas rambo kalah dan sambo andika menang dan dki jakarta menyala salah hormat pak andika perkasa dan mas hendi,negatif
hasil hitung cepat pemilihan kepala daerah jawa tengah dilakukan penelitian dan pengembangan kompas menunjukkan pasangan ahmad luthfi taj yasin unggul perolehan suara dibandingkan andika perkasa dan hendrar prihadi lutfhi dan yasin yang didukungnya oleh koalisi indonesia maju kim,negatif
hasil hitung cepat pemilihan kepala daerah jawa sela-sela yang dilakukan penelitian dan pengembangan kompas menunjukkan pasangan ahmad luthfi dan taj yasin unggul hasil suara dibandingkan andika perkasa dan hendrar prihadi lutfhi dan yasin yang didukungnya sebab koalisi indonesia maju kim plus,negatif
pasangan jenderal dengan purn andika perkasa dan hendrar prihadi mendapatkan suara tni dukungan partai saja yaitu pdip,negatif
pasangan dukungan tni purn andika perkasa dan hendrar prihadi mendapatkan suara dengan jenderal partai saja yaitu pdip,negatif
cara apapun timses luthfi yasin untuk menang sudah di lokasi opo ya wani negur hendi untuk jateng perkasa,negatif
cara apapun opo timses luthfi sudah untuk menang yasin ada di lokasi dilakukan ya wani negur andika hendi untuk jateng perkasa,negatif
video dengan andika perkasa pasrah cagub hasil pemilihan kepala daerah,negatif
video cagub andika jantan perkasa pasrah dengan hasil pemilihan kepala daerah,negatif
rocky gerung statistik andika perkasa merangkak jateng di menanjak jokowi mulai cemas,negatif
rocky andika perkasa merangkak menanjak di jateng mulai cemas,negatif
kalian tertarik enggak membahas demografi dari jateng pemilihan kepala alam melakukan sebagian orang kesal pada jawa tengah karena ahmad luthfi lebih unggul dari andika perkasa bukan provinsi ini erat kaitanya dengan kemiskinan amp pendidikan rendah,negatif
kalian tertarik enggak membahas demografi jateng pemilihan kepala daerah membuat sebagian orang kesal pada jawa tengah karena ahmad luthfi lebih unggul dari andika perkasa provinsi ini erat kaitanya dengan kemiskinan amp pendidikan rendah,negatif
jokowi menang andika perkasa khawatir,negatif
jokowi khawatir perkasa andika menang,negatif
repliesnya coba sama lagi bilamana pak andika perkasa akan berkata hal yang diucapkan,negatif
repliesnya coba diucapkan lagi pak andika perkasa akan berkata hal yang sama,negatif
andika perkasa siap terima apa pun hasil pilgub barang apa jateng,negatif
andika bertenaga siap terima apa pun hasil pilgub jateng,negatif
sebagai ketua dpd pdip jateng bambang wuryanto alias bambang pacul tak hanya telah gagal mengantarkan ganjar pranowo sebagai presiden dan juga andika perkasa sebagai gubernur jateng mengapa harus menyalahkan cuaca harusnya introspeksi awak dan mencari sebab kegagalan,negatif
sebagai pelopor dpd pdip jateng bambang wuryanto alias bambang pacul tidak hanya telah gagal mengantarkan ganjar pranowo demi presiden dan juga andika perkasa sebagai gubernur jateng mengapa harus menyalahkan cuaca harusnya introspeksi diri dan mencari pangkal kegagalan,negatif
dangg andika perkasa tidak perkasa dekat jateng,negatif
andika perkasa tidak perkasa di jateng,negatif
andika perkasa kalah airin kalah dan bu risma kalah menyisakan jakarta yang masih seru kurang dikit putaran saja ikut quick count,negatif
andika kalah airin kalah dan bu risma kalah menyisakan jakarta yang masih seru kurang dikit putaran saja menurut quick count,negatif
bebas mampus itu sih luthfi h coblosan bahkan ada kasus penembakan suara gratis buat andika perkasa,negatif
itu sih luthfi h coblosan bahkan ada kasus penembakan suara gratis buat andika perkasa,negatif
sejak bisa nickname dm aku menggantikan temenku jadi gibran rakabuming prabowo subianto andika perkasa,negatif
sejak bisa ganti nickname dm instagram aku menggantikan namaku instagram di dm temenku jadi gibran rakabuming prabowo subianto andika perkasa,negatif
periksa lhkpn andika,negatif
otak  meminta kpk periksa lhkpn andika perkasa,negatif
namanya oalah saya baru tahu ternyata andika perkasa dulunya katolik ye namanya pun sangat katolik fx hahaha,negatif
ternyata saya baru tahu oalah andika perkasa dulunya katolik ye namanya pun sangat katolik fx hahaha,negatif
relawan andika hendi bersama bawaslu grebek sembilan bahan disolo grebeg timbunan sembilan bahan pokok pucangsawit rw barang di segel panwascam solo,negatif
relawan andika hendi bersama grebek gudang bahan pokok disolo grebeg sembilan bahan pokok pucangsawit rw barang di segel panwascam,negatif
andika perkasa dan istri mencoblos dekat tps lempongsari semarang siap terima apa pun hasilnya,negatif
andika perkasa tps istri mencoblos di dan lempongsari semarang siap terima apa pun hasilnya,negatif
kekalahan andikahendrar menjadi penanda bagi terciptanya sejarah tumbangnya p per pdip di kandang banteng,negatif
kekalahan andikahendrar penanda bagi terciptanya sejarah tumbangnya pdip di kandang banteng,negatif
pasangan ahmad luthfitaj yasin unggul versi hitung cepat dari lawannya andika perkasahendrar prihadi atau hendi terkait hasil alias ini pengamat tandingan politik undip menyebut ada jokowi effect di balik keberhasilan luthfiyasin di kandang banteng ini pada,negatif
pasangan ahmad luthfitaj yasin unggul versi hitung cepat dari lawannya andika perkasahendrar prihadi atau hendi tergantung hasil ini pengamat politik undip menyebut ada jokowi effect di balik keberhasilan luthfiyasin di kandang banteng ini,negatif
quick count pemilihan kepala daerah ahmad luthfitaj yasin unggul telak dari andika perkasahendrar prihadi,negatif
quick count pemilihan kepala yasin jateng ahmad luthfitaj daerah unggul telak dari andika perkasahendrar prihadi,negatif
pak itu levelnya bersama raja jawa yang asli,negatif
pak andika itu levelnya bersama raja yang asli,negatif
heboh sambutan para pendukung hadir perkasa hendi saat komandan korea bambang pacul andika pada acara debat ketiga pilgub jateng,negatif
heboh sambutan para pendukung andika perkasa hendi saat komandan korea bambang pacul hadir pada acara debat pilgub ketiga jateng,negatif
andika perkasa memang punya kelas dan kualitas sebagai pemimpin di kancah mondial sayang rasanya jika jawa tengah harus jatuh ketangan anak buah mulyono yang jelas² hanya jadi sarana pemuas ambisi mulyono semata jika presiden sampai gubernur dikuasai mulyono maka indonesia dalam cengkraman,negatif
andika perkasa memang punya kelas dan kualitas sebagai pemimpin di kancah internasional sayang rasanya jika andika jawa tengah harus jatuh ketangan anak andika buah mulyono yang jelas² hanya jadi alat pemuas masih ambisi gubernur mulyono semata jika presiden sampai gubernur dikuasai mulyono maka indonesia dalam cengkraman,negatif
kami berkesempatan mengikuti andika perkasa dan hendrar prihadi pasangan kader gubernur dan wakil gubernur jawa tengah saat kunjungan ke tengah rakyat mampukah mereka merebut hati masyarakat dan program apa saja yang mereka tawarkan untuk membangun jawa tengah saksikan,negatif
kami berkesempatan mengikuti andika perkasa dan hendrar prihadi pasangan calon gubernur dan wakil gubernur jawa tengah saat kunjungan ke tengah masyarakat mampukah mereka merebut hati dan program apa saja yang mereka tawarkan untuk membangun jawa tengah saksikan,negatif
apa ini yang warga jawa tengah inginkan untuk menjadi pemimpin sayang nomor sambo sambo itu penjahat yang berada di penjara bukan ikut pemilihan kepala daerah jawa tengah perkasa dibawah pimpinan perkasa hendi,negatif
apa ini yang warga jawa tengah inginkan untuk menjadi pemimpin sayang nomor sambo itu sambo itu penjahat yang berada di penjara bukan jawa ikut pemilihan kepala daerah jawa jawa tengah perkasa dibawah pimpinan andika perkasa hendi,negatif
kalau anak muda secerdas mereka semua sudah bisa dipastikan gempuran sembilan pokok tidak akan berpengaruh terhadap pemilih jawa tengah tanpa endorse presiden dan wakil presiden bersama andika perkasa dan gus hans,negatif
kalau anak muda jawa terhadap secerdas mereka semua sudah bisa dipastikan gempuran sembilan bahan pokok tidak akan berpengaruh tengah bersama satukan jawa tengah tanpa endorse presiden dan wakil presiden pemilih andika perkasa dan gus hans,negatif
komisi pemilihan umum kpu jawa tengah budaya debat ketiga pilgub jateng menggelar rabu calon gubernur jateng nomor urut ahmad luthfi bertanya kepada calon gubernur nomor urut andika perkasa mengenai filosofi menang jawa yang akan dijadikan pedoman jika pada,negatif
komisi umum kpu jawa tengah menggelar debat ketiga pilgub jateng pada rabu calon gubernur jateng nomor urut ahmad luthfi bertanya kepada calon gubernur nomor urut andika perkasa mengenai filosofi budaya jawa yang dijadikan jika menang,negatif
andika perkasa pariwisata jawa tengah bisa efektif jika swasta,negatif
